Geocode,Distance,Busing,Utility,Top1,Top3,Cohesion,NumPeople,NumChoices,NumBusingChoices,Weight,Area,BusingArea
550,1.4509543725999436,0.23036666273129355,6.066426986972539,0.562799,0.776319,1.782442,10.0,13,6,10.0,0.3016773515,
551,1.1109111660680162,0.4549169647182231,5.600598679113475,0.458692,0.682698,3.499004,5.0,13,7,5.0,0.0760053723,
552,1.1430917038831234,0.4613322367045866,5.5939397725347595,0.45930727272727273,0.6828872727272727,2.5769363636363636,11.0,13,7,11.0,0.1704726448,
553,1.1379683149616382,0.30711632346174483,5.641033248487143,0.4548,0.689002,2.498424,5.0,13,6,5.0,0.1423088074,
554,1.212848304275066,0.26339076267287104,5.576919500305074,0.47239,0.72469,2.00638,1.0,13,6,1.0,0.0966529662,
555,1.1568150794734993,0.18607179133469107,5.685471595125092,0.47008833333333333,0.710305,3.34063,6.0,13,5,6.0,0.1378661327,
556,1.0678825791939708,0.11826804268717434,5.809300759168153,0.47607363636363637,0.7077027272727273,6.530604545454546,11.0,13,4,11.0,0.1376804889,
557,1.0910553166722992,0.45606925820553706,5.661781309726621,0.4691633333333333,0.6944366666666667,6.729546666666667,3.0,13,7,3.0,0.1050252609,
558,1.1005080633468591,0.6302909308580638,5.7099918114141515,0.44416,0.6537166666666666,2.461063333333333,3.0,14,7,3.0,0.0763350072,
559,1.1034871326133677,0.7471007729876136,5.553876573759298,0.449884,0.664428,6.818646,5.0,13,8,5.0,0.0924791271,
560,1.0241568904022544,0.6546957821213126,5.658588247379443,0.4440325,0.662275,6.298355,4.0,13,7,4.0,0.0678924534,
561,1.1107080293788143,0.5365879652528456,5.814876776408145,0.450138,0.6841,3.262592,5.0,13,6,5.0,0.1683865828,
562,1.1051805584898968,0.735717762146557,5.814626905499393,0.4571866666666667,0.67199,8.621543333333333,3.0,14,7,3.0,0.1165847095,
563,1.3223814138093886,0.8564682972523181,5.518908784067149,0.4587595,0.688995,6.7047585,20.0,13,7,20.0,0.1875988618,
