Type,Weight,Menu Size,Busing Menu Size,Utility,firstChoiceProb,Assignment Prob
63,3.120507926,11,9,7.394368466362164,0.6820838719118695,1.0
32,11.1469116028,11,4,8.566957834857785,0.8341661687845261,1.0
379,7.7095110511,19,16,7.394368466362164,0.9711089093701922,1.0
221,1.7139970002,6,2,7.394368466362164,0.8153528532100509,0.9999999999999999
24,42.0152821952,16,9,7.394368466362165,0.7567258023394474,1.0
356,5.1396740341,17,8,7.394368466362164,0.9533494926944158,1.0
374,3.7119868024,17,14,7.762762369187526,1.0000000000000002,1.0
610,2.8545741704,9,4,7.561198938016964,1.0,1.0
574,3.1276566299,12,4,7.394368466362164,0.8511595059601462,1.0
106,0.2836825387,8,7,7.394368466362165,0.8883660743844448,1.0
651,2.2836593363,14,11,7.394368466362164,0.8086335815254257,1.0
584,6.5655205919,11,2,7.394368466362164,0.8765655747937242,1.0
261,7.6769753643,20,6,7.394368466362164,0.6770620359891029,1.0
442,3.9806538926,21,14,7.394368466362163,0.8467791588367509,1.0
350,8.8516608365,20,15,7.394368466362164,0.7662479860436857,1.0
167,5.7004891369,11,4,7.394368466362164,0.6316426270721784,0.9999999999999999
677,7.1536350663,17,11,7.394368466362163,0.6517623529280859,1.0
533,1.4293035628,9,5,7.394368466362164,0.681767909501929,1.0
257,7.7140441873,17,9,7.838038079479862,0.9999999999999999,1.0
454,5.4252114804,19,12,7.394368466362164,0.9390657356096805,1.0000000000000002
644,10.2764670134,14,9,7.394368466362164,0.6362816790575236,1.0
701,4.0060356371,14,9,7.394368466362164,0.5566531183495709,1.0
472,2.5653005586,14,7,7.394368466362164,0.8105748209296086,1.0
51,0.8557950031,6,4,7.875175162171808,0.9999999999999999,1.0
264,7.9613077852,19,5,7.394368466362164,0.6987474507716784,0.9999999999999999
55,6.2758300226,7,4,8.989496894269484,1.0,1.0
694,4.0060356371,18,16,7.394368466362163,0.7254375073378109,1.0
150,4.5603913095,9,5,7.394368466362164,0.7938554996331056,1.0
463,10.2612022346,25,19,7.394368466362164,0.752068312083612,1.0
569,3.1400315874,17,12,7.394368466362164,0.6473710023873815,0.9999999999999998
835,5.686648418,23,17,7.394368466362163,0.8916322418025802,1.0
830,0.856612339,21,17,7.394368466362164,0.9942160918542007,0.9999999999999999
664,13.9674937092,20,15,7.394368466362164,0.6769553131867041,1.0000000000000002
428,12.8265027932,16,10,7.394368466362165,0.8233232147686451,1.0
407,1.4276872317,22,20,7.394368466362163,0.9423861552179894,0.9999999999999999
465,11.1163024208,15,7,7.394368466362164,0.761987826664497,1.0
288,5.1179835762,12,1,7.394368466362164,0.950049303034745,0.9999999999999999
568,0.5686648418,16,6,7.394368466362164,0.8666860580019767,0.9999999999999998
573,2.2836593363,14,10,7.394368466362164,0.9835698337883311,1.0
684,4.2757633804,14,8,7.394368466362164,0.6364978505277394,1.0
847,1.9903269463,16,6,7.394368466362164,0.8041306990195441,1.0
526,3.1444678381,8,7,7.394368466362164,0.9791783399690943,1.0
482,4.2755009311,14,10,7.394368466362163,0.9561789316618919,1.0
681,5.9860687325,17,10,7.394368466362164,0.597194943124763,1.0
330,19.6189370422,17,6,7.394368466362164,0.9088417632843063,1.0
693,3.7198902345,18,15,7.394368466362164,0.7076145438337492,1.0
84,2.5531428486,10,9,7.446246753574764,0.9999999999999999,1.0
342,10.2793480682,18,8,7.394368466362164,0.8429357870370484,1.0
198,5.7133233341,7,2,7.394368466362164,0.7754947715627051,1.0
17,35.7272807783,18,12,7.9479227938714985,0.8301213335740759,1.0
46,2.2821200082,5,3,8.138659568464234,0.9999999999999998,1.0
246,7.1426335067,14,7,8.05094628176158,0.9999999999999998,1.0
730,2.2891632212,7,5,8.881544023832241,1.0,1.0
547,6.2889356762,10,2,7.394368466362164,0.6285303286908002,1.0
754,2.5670425415,6,3,7.394368466362164,0.7402565637836056,1.0
340,9.4227357292,20,11,7.394368466362164,0.8287856784626908,0.9999999999999999
836,1.713224678,20,12,7.394368466362165,0.78160025571121,1.0
593,2.8368253873,20,14,7.394368466362164,0.7416173999762681,1.0
648,2.5691167533,15,11,7.394368466362164,0.6213830838833575,1.0
505,2.2804071362,21,17,7.394368466362164,0.642747226941452,1.0
431,3.1353673495,16,10,7.394368466362165,0.9715398902249409,1.0000000000000002
143,0.2836825387,11,8,7.394368466362164,0.9109207801336816,1.0
689,1.7168724159,20,17,7.394368466362165,0.6740952876420321,1.0
380,4.8541365877,14,11,7.408676284412638,1.0,1.0
124,3.9715555422,7,3,8.263341535487577,1.0,1.0
738,3.4337448318,18,16,7.394368466362164,0.7240530277218448,1.0
824,28.8676428688,16,12,7.394368466362164,0.7356577795850481,1.0
583,4.8527760896,12,3,7.394368466362165,0.8168756858142973,1.0
101,0.2836825387,10,9,7.394368466362164,0.8253142661956356,1.0
151,3.4202934821,9,6,7.394368466362164,0.8042920823648149,1.0
359,6.8528987121,19,11,7.394368466362162,0.755761788572778,1.0
782,1.4261347453,7,1,7.394368466362164,0.6527451473110475,1.0
825,0.8575821377,12,3,7.394368466362164,0.5677553712852356,1.0
212,3.7136601672,6,2,7.394368466362164,0.846470133928233,0.9999999999999998
318,13.0792913615,17,8,7.394368466362164,0.9244624726298087,1.0
16,14.2909123113,16,11,8.069040058205747,1.0000000000000002,1.0
718,4.5783264424,6,3,9.459351997604227,1.0,1.0
708,2.5753086239,9,4,9.440698188311593,1.0,1.0
768,17.1136169434,7,1,7.394368466362164,0.6814438327906415,0.9999999999999999
57,4.8495050175,6,4,7.958929687304532,0.850123242418991,1.0
276,14.500953466,15,8,7.394368466362164,0.9329002299586758,1.0
470,5.4156345127,15,9,7.394368466362164,0.8135890988298029,1.0
317,10.8046319943,15,6,7.394368466362164,0.9349082298501323,1.0
563,25.9396311742,19,12,7.394368466362164,0.6670840513757146,1.0
586,1.9982019193,13,3,7.394368466362165,0.7991791757432977,1.0
14,17.720731266,12,7,7.949273370541064,0.8675952467661017,1.0
383,3.4264493561,19,16,7.394368466362164,0.9445960060230225,1.0
80,1.4184126936,10,9,7.4252113911059086,0.9999999999999999,1.0
776,3.4227233887,5,1,7.394368466362164,0.8061481139346655,1.0
185,1.9999373819,16,4,8.380620025029234,0.9999999999999999,1.0
368,6.5673612658,17,13,7.394368466362164,0.8645569051678713,1.0
670,1.4252544601,18,14,7.394368466362164,0.8188119000072244,1.0
736,1.7168724159,13,10,9.195380275213244,0.9999999999999999,1.0
688,2.2891632212,18,15,7.394368466362163,0.7939808965309698,1.0
406,2.2802671632,22,20,7.394368466362164,0.9902252183993021,1.0
560,3.4206107043,18,11,7.394368466362164,0.6468798768919867,1.0
417,11.7070352999,17,10,7.394368466362164,0.979279978097449,1.0
485,8.8616820892,15,11,7.394368466362164,0.9559875784643765,1.0
602,1.1347301549,20,14,7.394368466362164,0.7065946233865505,1.0
69,0.5673650775,11,9,7.394368466362164,0.8828988301230377,1.0
388,3.1409119097,24,21,7.394368466362163,0.9915327701837947,1.0000000000000002
462,7.7095110511,18,8,7.394368466362164,0.848307232237342,1.0
2,10.0036386179,11,9,7.394368466362164,0.9321599252883007,1.0
551,4.8458651644,14,8,7.394368466362164,0.6945455547463878,1.0
619,5.3899682359,16,12,7.394368466362164,0.757424002062372,1.0
382,2.8553744634,19,16,7.394368466362164,0.9862981081163098,1.0
141,0.2836825387,15,13,7.394368466362165,0.9098740020127277,1.0
43,17.9716950648,6,4,7.397750876907586,0.6652765174196855,1.0
627,2.2694603098,20,18,7.394368466362164,0.8483769579713502,1.0
774,0.8556808472,5,2,7.394368466362164,0.8427528981177043,0.9999999999999999
422,7.4108682805,19,14,7.394368466362163,0.8751581790143286,1.0
26,31.1541888386,12,4,7.394368466362164,0.5872529886867521,0.9999999999999999
703,2.2891632212,9,5,9.423467617788802,1.0000000000000002,1.0
152,0.5700489137,9,5,7.394368466362164,0.7769821811793524,1.0
743,2.5753086239,13,11,8.804913773355564,1.0000000000000002,1.0
437,5.9962863731,18,11,7.394368466362164,0.9146452777366589,1.0
352,9.7082731755,17,9,7.394368466362165,0.9658548174383454,1.0
859,14.8217365611,25,18,7.394368466362164,0.7265581427482037,1.0
419,4.2755009311,19,14,7.394368466362164,0.9061149270505997,1.0
518,4.0020499758,9,6,7.394368466362164,0.939046695878731,1.0
34,5.4305466783,10,4,8.333609002158994,1.0000000000000002,1.0
605,2.5691167533,14,8,7.394368466362164,0.901924437529098,1.0
785,3.9931772868,5,1,7.394368466362164,0.7709293801475162,0.9999999999999999
281,10.8046319943,15,4,7.394368466362164,0.8423851116512293,0.9999999999999999
117,2.8368253873,6,4,7.394368466362164,0.93351124011917,1.0
769,2.8522694906,6,1,7.394368466362164,0.7480861701429588,1.0
193,0.8569985001,9,3,7.394368466362164,0.9559624228246115,1.0
97,0.2836825387,9,8,7.394368466362165,0.9841650886816545,1.0
522,3.7161892632,12,8,7.394368466362164,0.7178699670758555,1.0
262,7.1083105225,18,8,7.942276526550476,1.0,1.0
385,0.2855374463,24,22,7.394368466362166,0.9946460772014499,1.0
668,1.4252544601,14,9,7.394368466362163,0.6946090503364513,1.0
135,0.8510476162,10,7,7.394368466362164,0.946823905621038,1.0
453,8.2805859438,19,12,7.394368466362163,0.9569537281777781,1.0
828,8.8365776527,15,9,7.394368466362164,0.6560515223123221,1.0
396,8.8516608365,21,14,7.394368466362164,0.7429863025479897,0.9999999999999998
91,1.4184126936,10,9,7.505591025339549,1.0,1.0
747,1.1445816106,17,15,7.394368466362165,0.7558909619076685,1.0
326,15.9226155705,20,8,7.394368466362164,0.7468753471432488,1.0
70,1.9857777711,11,10,7.394368466362164,0.9294337970612965,1.0
310,0.8529972627,16,5,7.394368466362164,0.8644904886503507,1.0
294,4.2649863135,16,5,7.394368466362164,0.8198135426896453,1.0
322,1.1373296836,19,7,7.394368466362164,0.783648641627742,0.9999999999999999
338,8.5711602081,19,10,7.394368466362164,0.8170084532870012,0.9999999999999999
87,2.5531428486,12,9,7.394368466362164,0.4015353149946669,1.0
717,0.858436208,6,3,9.583934981489854,1.0,1.0
704,5.722908053,9,4,8.960357190008212,1.0000000000000002,1.0
807,3.1374964396,6,4,7.394368466362164,0.9275238249579765,0.9999999999999997
223,2.5709955003,6,2,7.394368466362164,0.838084126001746,1.0
777,1.7113616943,5,1,7.394368466362164,0.7731230969533374,1.0
554,1.1434428502,9,1,7.394368466362164,0.8133445252682219,1.0
180,2.2746593672,17,7,8.105601814745004,0.9999999999999999,1.0
772,1.7113616943,5,1,7.394368466362165,0.7793992516497836,1.0
604,0.5709148341,12,6,7.511964243528458,1.0,1.0
233,1.7139970002,7,1,7.394368466362164,0.7090486557126432,1.0
542,5.7172142511,10,5,7.394368466362164,0.6147558385371825,1.0
29,13.7192758189,17,10,7.394368466362164,0.7120238834896477,1.0
275,2.5652201116,15,9,7.394368466362163,0.9255521684423959,1.0
389,3.1409119097,17,13,7.394368466362164,0.9925553196294544,1.0
61,0.5673650775,11,9,7.394368466362164,0.7106287404479026,0.9999999999999999
616,1.7020952324,22,16,7.394368466362164,0.6758693028300988,1.0
3,0.8574547387,11,9,7.394368466362163,0.9452166121405654,1.0
749,0.2852269491,6,2,7.394368466362164,0.7181515048107361,1.0000000000000002
5,2.572364216,11,9,7.394368466362164,0.9201030572382389,0.9999999999999999
851,14.8212717559,17,11,7.394368466362164,0.6933747293631949,0.9999999999999999
487,2.0010249879,14,10,7.394368466362164,0.928559901163346,1.0
378,8.2805859438,19,16,7.394368466362164,0.9001118920384573,0.9999999999999998
232,1.9996631669,6,4,7.394368466362163,0.9388256514505013,1.0
448,7.4239736048,22,17,7.394368466362164,0.9802451151511041,1.0000000000000002
62,4.8226031584,13,11,7.394368466362164,0.668254083547467,1.0
213,1.1426646668,7,3,7.833483976705189,1.0000000000000002,1.0
676,5.7010178405,19,14,7.394368466362164,0.6063302657401373,1.0
202,0.5713323334,7,2,7.394368466362165,0.8279884670743559,1.0
739,1.1445816106,15,13,7.394368466362164,0.7335804330974683,1.0
183,9.0986374689,18,8,8.118094148360939,1.0,1.0
527,4.0020499758,7,5,7.394368466362164,0.7900915691114695,1.0
351,9.9938106218,20,14,7.394368466362164,0.7429858631798976,0.9999999999999999
393,14.8479472096,20,13,7.394368466362165,0.8041595561623692,1.0
467,3.7054341403,16,9,7.394368466362164,0.6188295697448523,1.0
640,7.70735026,13,4,7.394368466362164,0.803260219157333,1.0
557,3.4206107043,18,12,7.394368466362164,0.6158987466486151,0.9999999999999999
725,1.7168724159,6,4,8.798705927976403,0.9999999999999999,1.0
241,3.142758743,15,5,8.21107170134242,1.0,1.0
552,12.257188357,14,8,7.394368466362164,0.7105041357366032,0.9999999999999999
155,3.4202934821,11,6,7.394368466362164,0.7279489004629057,1.0
636,3.4254890045,12,5,7.394368466362164,0.7813206275764037,1.0
445,3.6963214717,23,17,7.394368466362164,0.8711962835106756,1.0
439,9.6911354438,20,13,7.394368466362164,0.9217009498433297,0.9999999999999999
306,4.5493187344,16,3,7.394368466362164,0.7690000734167474,1.0
805,7.7011276245,6,2,7.805294236617234,0.9596110313629371,1.0
33,15.4341852962,10,4,8.449165237229533,1.0,1.0
549,0.858436208,7,6,7.394368466362164,0.8662628522278932,1.0
637,5.9946057578,10,4,7.394368466362164,0.832987980165283,1.0
458,5.9709808389,21,12,7.394368466362164,0.8591655279110807,1.0
424,3.1353673495,16,11,7.394368466362164,0.8199879756503315,1.0
147,3.705317939,11,6,7.394368466362164,0.7481559403821888,0.9999999999999999
308,7.6769753643,15,4,7.394368466362164,0.8997591461356823,1.0
250,2.8570534027,14,9,7.656524159619128,1.0,1.0
630,0.5673650775,18,16,7.394368466362164,0.8997755812799565,0.9999999999999999
587,1.7127445022,12,4,7.397696504753952,1.0,1.0
81,1.9857777711,11,8,7.394368466362165,0.3999074070378349,1.0
671,0.285050892,15,9,7.394368466362164,0.859917618925422,1.0
669,0.858436208,23,21,7.394368466362164,0.481160938823777,1.0
405,1.713224678,30,29,7.394368466362166,0.8593956634776474,1.0
266,2.843324209,16,6,7.866998203771137,1.0,1.0
171,0.2850244568,16,11,8.68329696793547,0.9999999999999999,1.0
839,7.1083105225,21,8,7.394368466362164,0.7562884431650104,0.9999999999999999
427,12.5414693978,15,7,7.394368466362164,0.672085779357642,1.0
455,12.8491850852,20,12,7.394368466362164,0.8749991120559659,1.0
727,2.2891632212,6,4,9.009858428735063,1.0,1.0
801,4.2784042359,6,3,7.394368466362164,0.8398804175373141,0.9999999999999999
413,2.8503339541,19,14,7.394368466362163,0.9459377637324751,1.0
466,6.8408014897,15,8,7.394368466362163,0.6680870257856953,1.0
217,7.4273203343,9,2,7.394368466362164,0.6934288310615557,1.0
397,8.2805859438,18,11,7.394368466362164,0.8763768062492844,1.0
822,15.1657063405,8,7,8.197853575985551,0.9999999999999999,1.0
271,12.826100558,17,10,7.394368466362164,0.6619546990784357,1.0
626,1.9857777711,21,19,7.394368466362163,0.8146562948381317,1.0
168,1.9951711979,13,7,7.394368466362164,0.6164326863964174,1.0
252,1.4285267013,14,8,7.545248635382971,1.0000000000000002,1.0
77,0.2836825387,7,5,7.454272686070733,1.0,1.0
514,1.7151642753,14,10,7.394368466362164,0.8665530058611144,1.0
400,2.569837017,26,19,7.394368466362164,0.7135664906874774,1.0
806,2.2818155925,7,3,7.394368466362164,0.8142965783389061,0.9999999999999999
325,8.2456402061,20,6,7.394368466362164,0.7097596695206505,1.0
367,13.1347225316,17,13,7.394368466362164,0.8953076437288063,1.0
28,14.2909123113,14,6,7.394368466362166,0.7145278838863733,1.0
273,9.6908315327,17,11,7.394368466362164,0.6719433454538074,0.9999999999999999
687,9.4066794368,16,10,7.394368466362164,0.6158959951992588,1.0
226,1.7139970002,6,2,7.394368466362164,0.7959351502422756,1.0
96,3.120507926,10,9,7.394368466362164,0.8231070062087993,1.0000000000000002
656,2.2836593363,10,8,7.709992466656977,0.9999999999999998,1.0
464,6.5557680943,19,12,7.394368466362164,0.7688758029318858,1.0
606,4.2818612556,13,6,7.81915169015726,0.9999999999999998,1.0
611,19.6965617756,14,7,7.394368466362164,0.8770967857869125,1.0
154,4.2753668527,11,7,7.394368466362164,0.739572941939858,1.0
44,14.5485150525,6,3,8.704963455698264,0.9465269603184429,1.0
227,1.9996631669,6,2,7.394368466362164,0.8004070556705895,0.9999999999999998
314,3.4119890508,15,6,7.394368466362163,0.9205416740910439,1.0
166,5.7004891369,11,5,7.394368466362164,0.6374073551466591,1.0
345,21.129771029,19,11,7.394368466362164,0.9041942195355906,1.0
348,1.713224678,16,10,7.394368466362163,0.9466771421129656,0.9999999999999999
364,10.8504229608,23,17,7.394368466362164,0.6902676188475243,1.0
336,10.5648855145,21,9,7.394368466362164,0.7695614191942044,1.0
65,1.1347301549,12,11,7.394368466362164,0.8933373762583983,1.0
196,9.1413173346,9,2,7.394368466362164,0.713575790409022,1.0
1,0.8574547387,77,75,7.394368466362164,1.0,1.0
128,0.8510476162,9,6,7.394368466362164,0.8201354644675091,1.0
341,6.5673612658,21,11,7.394368466362164,0.8255915389544539,1.0
457,10.2359671525,23,16,7.394368466362164,0.8691385202915753,1.0
660,2.5753086239,20,16,7.394368466362165,0.8088926415118005,1.0
444,11.3732968361,23,17,7.394368466362164,0.8213236404700509,1.0
40,2.8526500103,9,7,7.394368466362164,0.6266232629108874,1.0
363,9.1371982828,18,10,7.394368466362164,0.8076838402524961,1.0
161,6.5555625074,10,6,8.478834285985625,1.0,1.0
848,6.8509780089,19,12,7.394368466362165,0.7023918033605497,1.0
319,6.8239781016,15,5,7.394368466362164,0.9742301181300544,1.0
441,14.2166210451,24,18,7.394368466362164,0.8053648858928453,1.0
156,5.1304402232,12,6,7.394368466362165,0.6904015717821033,1.0
321,5.9709808389,19,7,7.394368466362164,0.7954806566168965,1.0000000000000002
235,4.285580104,12,6,7.394368466362164,0.9681799986451306,1.0
536,2.2868857004,8,5,7.394368466362164,0.9412142395136822,1.0
162,7.4106358779,8,3,7.394368466362164,0.6799025557445775,1.0
787,1.4261347453,5,1,7.394368466362164,0.8193377857093653,0.9999999999999999
780,2.8522694906,7,1,7.394368466362164,0.6472868209091458,1.0
691,5.722908053,17,13,7.394368466362164,0.656835328719234,1.0
334,16.8566150759,19,10,7.394368466362164,0.8297403863934343,0.9999999999999998
9,11.432729849,12,10,7.394368466362164,0.9343209597641039,1.0
137,0.2836825387,10,7,7.394368466362164,0.8973843656342435,1.0
721,0.858436208,6,3,9.377038766348534,0.9999999999999999,1.0
390,2.569837017,19,15,7.394368466362164,0.9531870002159406,1.0
863,8.2782650941,13,3,7.394368466362164,0.6940545979264042,1.0
290,0.2843324209,12,3,7.394368466362164,0.9872120686809283,1.0
446,5.7107489268,19,12,7.394368466362163,0.974373231037952,1.0000000000000002
591,0.8510476162,17,14,7.394368466362164,0.8557022133250721,1.0000000000000002
618,1.9857777711,18,13,7.394368466362164,0.7060860989085084,1.0
320,10.8046319943,18,7,7.394368466362164,0.8440427317264583,1.0
504,4.2757633804,19,12,7.394368466362164,0.6318039932828942,1.0
488,4.0020499758,12,7,7.394368466362164,0.9020552298579159,1.0
214,4.5706586673,8,2,8.513242510805453,1.0,1.0
415,1.713224678,25,20,7.394368466362164,0.807358501748048,1.0
67,1.9857777711,12,11,7.394368466362163,0.8226409675345057,1.0
282,1.1373296836,16,5,7.394368466362164,0.8309312591277705,1.0
394,3.4264493561,19,12,7.394368466362165,0.8686481695734737,1.0
783,0.8556808472,6,1,7.394368466362164,0.7131741891815689,1.0
760,2.2818155925,6,3,7.394368466362164,0.6887586619305561,1.0
864,3.4337448318,6,5,7.894183892277011,1.0,1.0
790,0.5704538981,5,2,7.394368466362164,0.913473766973928,1.0
695,4.0060356371,18,15,7.394368466362164,0.6852816885103705,1.0
181,8.2456402061,18,7,8.154940170299907,0.9999999999999998,1.0
15,8.5745473868,12,4,8.911621195627072,0.9949870507903639,1.0
229,4.5706586673,7,1,7.394368466362164,0.7030575026333198,1.0
576,1.7059945254,13,4,7.394368466362164,0.7591828851476535,1.0000000000000002
360,3.7119868024,19,11,7.394368466362165,0.7464936786784284,1.0
375,0.2855374463,17,14,7.610687566863498,0.9999999999999999,1.0
263,5.4023159971,18,8,8.100462987607385,1.0,1.0
483,4.2879106883,14,10,7.394368466362164,0.9579986719577461,1.0
4,1.4290912311,11,9,7.394368466362164,0.9958810327762987,1.0
734,2.8614540265,9,6,9.118791872734443,1.0,1.0
622,0.5673650775,18,17,7.394368466362164,0.9267510213325374,1.0000000000000002
710,0.5722908053,7,3,9.578776241331303,1.0,1.0
139,1.1347301549,14,12,7.394368466362164,0.9231262387858716,0.9999999999999999
764,1.1409077962,5,1,7.394368466362164,0.8658573910600706,1.0000000000000002
709,4.5783264424,8,3,9.496131252396617,0.9999999999999999,1.0
311,13.3636237824,18,5,7.394368466362164,0.7719992216207003,1.0
565,0.8551526761,20,9,7.394368466362164,0.5551755035513546,1.0
403,9.4227357292,25,20,7.394368466362164,0.8589805947549376,1.0
594,0.8510476162,15,11,7.394368466362164,0.7204133090509776,1.0
731,5.1506172477,12,10,9.108597395519809,0.9999999999999999,1.0
274,22.5169320906,17,10,7.394368466362164,0.6307898904470073,1.0
37,10.269540037,6,3,8.428375266831099,1.0,1.0
571,11.0889644152,14,8,7.394368466362164,0.9161647480045201,1.0
240,5.7141068054,15,5,8.32380707650086,1.0000000000000002,1.0
216,3.7136601672,9,1,7.394368466362163,0.6804379921994372,1.0
791,2.5670425415,5,1,7.394368466362164,0.7812800955226975,1.0
817,5.4252114804,20,12,7.394368466362163,0.7950162799425416,1.0
494,6.0030749636,14,9,7.394368466362164,0.7457761128542393,1.0
460,7.1083105225,19,8,7.394368466362162,0.8092124830747914,1.0
160,2.8502445684,10,5,8.541329887435587,1.0000000000000002,1.0
191,0.8569985001,9,3,7.394368466362164,0.9130188312038532,1.0
231,2.8566616671,5,0,7.394368466362164,0.7824596021208765,1.0
539,4.2879106883,9,5,7.394368466362164,0.7023051808673161,1.0
753,0.5704538981,6,3,7.394368466362164,0.7616862215055122,1.0
302,0.8529972627,15,3,7.394368466362164,0.7045761969655709,1.0
459,4.8336511553,17,7,7.394368466362164,0.9263176032361788,0.9999999999999999
434,9.9761688392,21,13,7.394368466362164,0.7852545869806579,1.0
763,1.1409077962,5,1,7.394368466362164,0.793935258289979,1.0
384,2.2842995707,19,16,7.394368466362164,0.9555415440897517,1.0
25,29.7250976075,17,11,7.394368466362164,0.7714726345688321,1.0
158,13.1111250148,10,5,7.394368466362164,0.7458062243868635,1.0
329,10.2359671525,18,7,7.394368466362165,0.830714441724411,1.0000000000000002
675,5.9860687325,17,10,7.394368466362163,0.6128256959166409,1.0
720,1.4307270133,8,5,9.287902335550863,0.9999999999999999,1.0
642,1.4272870852,12,7,7.394368466362164,0.9392338741361885,1.0
254,6.2855174859,16,8,7.394368466362164,0.7962290444226402,1.0
645,2.8545741704,12,8,7.394368466362164,0.9670916053817832,1.0
521,4.5737714009,13,9,7.394368466362164,0.6810972086850922,1.0
755,1.1409077962,6,3,7.394368466362164,0.7391396795484309,1.0
21,25.1520056679,17,10,7.394368466362164,0.7039115777973779,1.0
798,1.4261347453,8,5,7.394368466362164,0.9093458315709188,1.0000000000000002
802,0.8556808472,6,2,7.394368466362164,0.7966333181805476,1.0
211,0.5713323334,7,3,7.733516664596125,1.0,1.0
299,1.1373296836,15,4,7.394368466362164,0.8459567254640356,1.0
831,7.4108682805,15,8,7.394368466362165,0.7674449762503821,1.0
215,0.8569985001,9,2,7.575874017591469,0.6421744291928353,1.0
558,4.5608142724,17,10,7.394368466362164,0.6813766368520504,1.0
443,5.1179835762,22,17,7.394368466362164,0.939095396612972,1.0
145,3.6878730035,10,5,7.394368466362164,0.7936098081491922,1.0
38,6.2758300226,8,6,7.394368466362164,0.7263906912984066,1.0
234,3.1423278338,6,1,7.394368466362164,0.7670834659453822,1.0
566,4.2649863135,21,7,7.394368466362165,0.8227152237036681,0.9999999999999999
531,4.2879106883,9,7,7.394368466362164,0.7956588993928079,0.9999999999999998
601,1.7127445022,16,9,7.394368466362164,0.8820096303422201,1.0000000000000002
589,9.7055521793,20,13,7.394368466362164,0.6459258593398155,1.0
164,6.2705380506,8,2,8.571346341274353,1.0,1.0
832,7.9809350713,17,10,7.394368466362164,0.7156791318812696,0.9999999999999999
218,10.8553143348,8,2,7.394368466362164,0.9914065026127095,0.9999999999999999
503,3.7056615963,20,13,7.394368466362162,0.6318326018304089,1.0
