Geocode,4052,4053,4061,4062,4121,4123,4160,4171,4173,4178,4260,4280,4283,4322,4323,4345,4360,4450,4361,4381,4541,4543,4570,4620,4621,4640,4650,4680,4630,4022,4100,4530,4531,4590,4242,4460,4113,4055,4580,4140,4350,4250,4070,4084,4130,4151,4190,4193,4200,4201,4290,4291,4390,4391,4400,4440,4592,4600,4690,4240,4030,4031,4080,4081,4082,4210,4230,4231,4270,4272,4285,4311,4331,4370,4560,4561,4661
1,0.9868399452701223,0.49750198790346756,0.7707739439077517,0.7401914125942439,0.7319981055744191,0.47618548203497135,0.5697541048740524,0.2087625184049889,0.6767808096950878,0.9054710183308768,0.4771725951143717,0.8594282330021762,0.6093133524314986,0.7333582097028131,0.7955464043610558,0.7447117655219991,0.7310257714806664,0.49471693537489314,0.7258849311362212,0.4674220046379686,0.5973975962539799,0.7389328271077675,0.9149107597783527,0.9477887235296871,0.5858700338531482,1.0,0.7472060618727675,0.8186692592256685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.9872768461187952,0.49762537326258005,0.7737688189666544,0.7429779931967392,0.7325684884537065,0.4765420503536702,0.5701375036128763,0.208793689845438,0.677200280015945,0.9067254436083356,0.4774958911635223,0.8610001240435766,0.6099977273498589,0.7347194396626744,0.7972597258207014,0.7450228932409402,0.732504027493495,0.4959848522964157,0.727095496474138,0.4677327606980794,0.5983206192881271,0.7404790131199102,0.9161034034048097,0.9491192281237395,0.5860681023440804,1.0,0.7478997751876956,0.8193305689440743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.9867349393196301,0.49720688311826966,0.7715200666580444,0.7402576589855858,0.7320691602720937,0.4761818017499822,0.5694266170802688,0.20854936039373775,0.676633759732855,0.9054473576451417,0.47684899938951353,0.8596053538677925,0.6097347558755045,0.7332694295695207,0.7956802501618608,0.7445615982106819,0.7312211223771268,0.4952728916009802,0.7257796212725012,0.4673083714045711,0.5970680649974445,0.7390274357809211,0.9149388927115649,0.9478117247650738,0.5855180381222347,1.0,0.7472517275773292,0.8186403701033795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.9869669955668322,0.49737235886260744,0.7718331215672812,0.7410187188652562,0.7322124045437272,0.47628075959617533,0.5698818911001804,0.208649478749228,0.6768312512823931,0.9057175220878596,0.4772060172765452,0.8598338290692125,0.6096035325048708,0.7334665980234814,0.7959379571649161,0.744748757383383,0.7315416808115505,0.49526936496243995,0.7260873158858914,0.46752858870556285,0.5973540927451455,0.7395802161799763,0.9152892663926415,0.9481626398311581,0.5857415796233303,1.0,0.7474051309741863,0.8187340145610377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.9871448427293227,0.4975343901326754,0.7728525675458149,0.7421247361533773,0.7325662715282518,0.4764724994004346,0.5699387128402328,0.20870929670298358,0.6770727689915664,0.9062696358352323,0.4773324310435061,0.8604748371062748,0.6097609105321238,0.7341643802908457,0.796648959401283,0.7449446500082676,0.731971363039683,0.4956236593729875,0.726511882368619,0.4675067590323363,0.5977542546210608,0.7400559112682468,0.9157466159079022,0.9486935348910958,0.5859439758840529,1.0,0.7476968492879097,0.8191128425224355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.9872524237505856,0.49759646745126385,0.7736065599223649,0.742843703632986,0.7325446239860406,0.4765305341576204,0.5701459585150702,0.2088035057753735,0.677179899772562,0.9066490589454698,0.47746395890935306,0.8609058344516014,0.6099505912879619,0.7346302586990254,0.7971515533834442,0.7450052227387306,0.7324208567777512,0.49592410284799787,0.7270012665688355,0.46772458556481145,0.5982264257643681,0.7404013408653753,0.9160398014935156,0.94904569898947,0.5860488381961279,1.0,0.747867970730387,0.8192862060365526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.9872768050972319,0.49762723804847864,0.7737707906564136,0.7429795932932515,0.7325637283153972,0.4765438400972299,0.5701424224010192,0.20879636725523543,0.6771992338848152,0.9067261611035605,0.4774923645789926,0.8610015744919407,0.6099982782859975,0.7347209968679504,0.7972620609504613,0.7450233171485919,0.7325080194066906,0.49598180123667124,0.7270937999488891,0.46773330761391135,0.5983189194302037,0.7404829688316965,0.9161042859699386,0.9491200583120093,0.5860676397320197,1.0,0.7479020546567448,0.8193299743933057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.987185942421509,0.4975713039561228,0.7733116332464037,0.7425083893410835,0.732464692184524,0.47654067624930624,0.570033309578376,0.20873947635894566,0.6770458216761462,0.9065125558573598,0.47740703916873256,0.8607473450884074,0.6100187432484252,0.7345238645826879,0.796978762694021,0.7449432942700297,0.7322987457560683,0.4957747658841654,0.7268066561361555,0.4676906978700571,0.598111267025746,0.7402319869818911,0.9159150516687687,0.9488967954634415,0.5860229013984853,1.0,0.7478586974044747,0.8192338379901867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.9872768357189082,0.4976249008062659,0.7737714982552283,0.7429779713780247,0.7325675914436425,0.4765436302357454,0.5701411110853011,0.20879625071853505,0.6771995734341837,0.9067270703111866,0.4774923653340389,0.8610025259137633,0.6099987319559197,0.7347221425553714,0.797262726393244,0.745021558599931,0.7325088931846161,0.495983441959624,0.7270976578701235,0.4677341996315984,0.5983194588949998,0.740483658458445,0.9161052830038884,0.9491204267469793,0.5860699361044048,1.0,0.7479024757327221,0.819331619424655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
