Type,Weight,Menu Size,Busing Menu Size,Utility,firstChoiceProb,Assignment Prob
812,1.7113616943,12,10,7.394368466362164,0.9956862588773961,1.0
243,2.2856427222,18,8,8.33187868332159,1.0000000000000002,1.0
207,0.2856661667,7,3,7.764668759516665,0.9999999999999999,1.0
575,1.7059945254,16,7,7.394368466362164,0.7414930020027551,1.0
535,1.1434428502,9,5,7.394368466362164,0.757133946030216,1.0
121,0.8510476162,10,7,8.31722693443047,1.0000000000000002,1.0
399,1.713224678,30,23,7.394368466362164,0.6480674473470585,1.0000000000000002
335,7.1384361585,21,12,7.394368466362164,0.821547990831004,1.0
305,6.8239781016,18,3,8.461249423238504,0.9999999999999998,1.0
724,2.2891632212,7,5,8.871073607012484,1.0,1.0
737,2.2891632212,21,19,8.942214620527823,0.9353691268784632,1.0
834,11.4013358162,20,14,7.394368466362164,0.9500998433290339,1.0
237,10.5710975899,19,8,8.5858843932857,1.0000000000000002,1.0
524,7.4323785264,9,6,7.394368466362164,0.9279333393713334,1.0
507,2.8505089202,22,16,7.394368466362163,0.6196499909017981,1.0
436,7.7095110511,29,22,7.394368466362165,0.6713849330409999,1.0
707,3.7198902345,9,5,8.996487401091226,1.0,1.0
123,17.5883174012,9,5,8.423454367337579,0.9999999999999999,1.0
600,0.8510476162,21,15,7.394368466362164,0.6912749901616747,1.0
624,0.5673650775,22,20,7.394368466362163,0.8145890265708494,1.0
765,1.9965886434,6,3,7.394368466362163,0.6550907286514726,1.0
192,12.569311335,9,3,7.394368466362164,0.9750487242477714,0.9999999999999999
204,0.2856661667,8,3,7.394368466362164,0.8597472556142377,1.0
219,10.8553143348,9,3,7.700820377801992,0.8157235567587177,1.0
732,6.581344261,12,9,9.285721133139148,1.0000000000000004,1.0
866,6.2553132598,22,11,7.394368466362165,0.7691834359791394,1.0
726,1.1445816106,11,9,9.270063789899126,0.9999999999999998,1.0
206,0.5713323334,8,5,7.394368466362164,0.9441460829640481,1.0
761,2.8522694906,5,2,7.394368466362164,0.8622106826998344,1.0000000000000002
291,6.8239781016,13,4,7.522245497592835,1.0,1.0
285,16.8164429538,18,12,7.394368466362164,0.9464865348938695,1.0000000000000002
581,3.9964038385,14,5,7.925792831001841,0.9999999999999999,1.0
543,3.7161892632,14,9,7.394368466362164,0.5563162419794129,1.0
762,0.5704538981,5,2,7.394368466362164,0.817441233333498,1.0
10,16.2916400349,10,8,7.394368466362164,0.9563275289691722,1.0
328,10.2359671525,22,11,7.394368466362164,0.760766226155613,1.0
567,3.4119890508,19,13,7.394368466362164,0.983620935087893,1.0000000000000002
421,12.2564360024,19,12,7.394368466362165,0.7297195858257552,0.9999999999999999
230,1.1426646668,6,1,7.394368466362164,0.7475922499012,1.0
315,5.1179835762,18,9,7.394368466362164,0.8947699997258244,0.9999999999999998
496,6.8606571013,13,7,7.394368466362164,0.7217934849518528,0.9999999999999999
376,1.9987621244,19,16,7.394368466362164,0.9760400013838848,0.9999999999999999
242,4.5712854443,19,9,8.354686828082292,1.0000000000000002,1.0
659,2.2891632212,21,17,7.394368466362164,0.7568882149365853,1.0
796,1.9965886434,8,5,7.394368466362164,0.8582030728542643,1.0
112,1.4184126936,9,7,7.6711642136749205,0.9999999999999999,1.0
