Geocode,Distance,Busing,Utility,Top1,Top3,Cohesion,NumPeople,NumChoices,NumBusingChoices,Weight,Area,BusingArea
414,1.8221290311553138,1.610672045683135,6.563041231518406,0.890335,0.986995,1.3273,2.0,23,21,2.0,0.0924208065,
415,1.6494051971615213,1.2647469552733013,6.650089054289452,0.799585,0.956945,1.680785,2.0,25,20,2.0,0.0469611751,
416,1.4831918822312449,0.8474954181528093,6.668937486257052,0.7522075,0.94259875,3.57775875,8.0,21,14,8.0,0.0717265313,
417,1.442086642302465,0.7938935951766648,6.39054629148484,0.8709738461538461,0.9880753846153846,4.028073846153847,13.0,17,10,13.0,0.0938856934,
418,1.412423267371146,0.8485233746614648,6.51362979912275,0.8488966666666666,0.9855788888888889,4.021153333333333,9.0,20,14,9.0,0.1113374203,
419,1.4552756782283054,0.9169193784408015,6.450047840520211,0.869035,0.98946,4.9509425,4.0,19,14,4.0,0.0757259036,
420,1.4876273751974376,0.8376015323053302,6.312218171821736,0.604,0.90657,2.6067,1.0,22,15,1.0,0.0952616445,
421,1.3229729402529633,0.6525694938090788,6.218494338468924,0.80101,0.9783791666666667,1.5390608333333333,12.0,16,9,12.0,0.1498427311,
422,1.7842797016167555,1.2194416997030333,6.287784873093624,0.865765,0.9828175,0.9892975,4.0,19,14,4.0,0.1404535615,
423,1.6216513943604014,1.021580919818232,6.1490559399822855,0.9030775,0.994665,1.8699125,4.0,17,12,4.0,0.0824174198,
424,1.3439303254753292,0.8408192364572301,6.22491583488764,0.85892,0.98301,3.98854,1.0,16,11,1.0,0.0836850871,
426,1.280326076528261,0.7760918910858328,6.235891301681907,0.932824,0.999194,1.883168,5.0,14,9,5.0,0.1035798315,
427,1.1371568553794353,0.5186647389047495,6.223380289736432,0.70644,0.9691090909090909,8.646613636363636,11.0,15,7,11.0,0.168524635,
428,1.31434824662421,0.7369483932681823,6.235191476987801,0.7858388888888889,0.9719344444444444,9.212922777777777,18.0,16,10,18.0,0.0801636172,
429,1.2969914014440835,0.5635992866638445,6.254717382375204,0.754564,0.982414,10.707994,5.0,15,7,5.0,0.0523050452,
430,1.332906492723383,0.6489270073446278,6.281597919629853,0.73168,0.98294,9.8007,2.0,16,8,2.0,0.0456555377,
431,1.404323999279206,0.8406010150122548,6.3607698170460845,0.86476,0.9895125,7.455605,4.0,16,10,4.0,0.0479280877,
432,1.3815192307094686,0.8458698589173211,6.407110288352308,0.86896125,0.99149875,6.34044875,8.0,17,11,8.0,0.0577510356,
433,1.4178360476965597,0.8223364888711362,6.29513111493113,0.877615,0.9920725,5.69903,4.0,16,10,4.0,0.0406759174,
434,1.413223481586945,0.7312914349094075,6.631191124704407,0.7625664285714285,0.95238,5.204183571428572,14.0,21,13,14.0,0.1273077746,
435,1.4246509449949465,0.7922972263051064,6.4357577862763256,0.8635372727272728,0.98957,2.5147636363636363,11.0,18,11,11.0,0.1555812869,
436,1.359652698207517,0.9722388018273876,6.646901176347591,0.59429,0.89757,3.8623333333333334,3.0,26,19,3.0,0.0579032388,
437,1.2157778228519631,0.680834231956649,6.535353213255025,0.8293828571428571,0.9764028571428571,6.237608571428572,7.0,18,11,7.0,0.0716767767,
438,1.2550269085463777,0.7265226262525676,6.547683593328704,0.8113916666666666,0.970095,5.205641666666667,6.0,18,11,6.0,0.0417798425,
439,1.4625112704586642,0.909479374153489,6.558194191464408,0.823042,0.970346,1.53404,5.0,20,13,5.0,0.1110235591,
441,1.4224634947659631,1.028417830912051,6.714329979081349,0.755024,0.9289233333333333,4.067360666666667,15.0,24,18,15.0,0.0852469027,
442,1.3186383212993829,0.8469658742092903,6.672487712119351,0.777578,0.94595,4.78841,5.0,21,14,5.0,0.0394561835,
443,1.3012211154885278,1.0870183304961822,6.688009814775554,0.82572,0.967,4.95615,1.0,22,17,1.0,0.0318858091,
444,1.4480506605192351,1.0342281842245866,6.704934908278435,0.765816,0.939555,3.351523,10.0,23,17,10.0,0.0781869366,
445,1.289975062240834,1.0179121430731626,6.679476692086201,0.7802833333333333,0.93777,4.10565,6.0,23,17,6.0,0.0542801607,
446,1.1433919432810729,0.7400990178168142,6.655107077128233,0.8546166666666667,0.9838466666666666,4.322183333333333,3.0,19,12,3.0,0.0682496418,
447,1.2963122286154225,1.0739022928653428,6.685031185320542,0.83546,0.971218,5.08563,5.0,22,17,5.0,0.0286037275,
448,1.3043991802022035,1.0659941197427936,6.667472252028029,0.84413,0.9781066666666667,4.47824,3.0,22,17,3.0,0.0413466366,
449,1.331137559496699,1.0056774889087141,6.645441746651858,0.84713,0.97985,5.05934,1.0,21,15,1.0,0.0289910836,
450,1.379645407434107,0.9266436471738445,6.5897051434762535,0.8105771428571429,0.97637,4.88589,7.0,21,14,7.0,0.0594092113,
451,1.300436133238883,1.0382010378995694,6.645971536579159,0.8506083333333333,0.9800116666666666,5.206918333333333,6.0,21,16,6.0,0.0399707931,
452,1.2809933492404735,0.8616549165080524,6.574212221672753,0.8335433333333333,0.9837333333333333,5.013396666666667,3.0,20,14,3.0,0.0306016709,
453,1.1611065456533787,0.7428566334928802,6.631419538148402,0.84999,0.9812954545454545,7.286984545454546,11.0,19,12,11.0,0.0564421167,
454,1.146586140902317,0.7302247380916463,6.64949590473391,0.83731,0.9763,5.84028,2.0,19,12,2.0,0.036773378,
455,1.2327235466092097,0.7165471093740126,6.648623406869966,0.79467,0.9655775,2.5195875,4.0,20,12,4.0,0.0422859443,
456,1.2602047640647684,0.6199424443146292,6.6317921047755695,0.800865,0.965005,2.7613933333333334,6.0,19,10,6.0,0.0527754407,
457,1.4104901030857617,1.0184234150334923,6.666588014484755,0.77325125,0.93861,4.2588425,8.0,23,16,8.0,0.0679493486,
458,1.3281021325512197,0.7979977667863081,6.632911185465394,0.768862,0.938566,4.50432,5.0,21,12,5.0,0.0499038188,
459,1.1422685448693035,0.5027783625585542,6.629020235997397,0.798174,0.967268,6.093866,5.0,17,7,5.0,0.0501904957,
460,1.1521731185869621,0.5112025612982157,6.594028040942333,0.72241,0.9661,6.191613333333334,3.0,19,8,3.0,0.0334742785,
461,1.163838599467299,0.5435135355693359,6.643122853444199,0.7646466666666667,0.9646466666666667,5.56325,6.0,19,9,6.0,0.0886967369,
462,1.1121283035281546,0.5262033500275426,6.594779374528321,0.7898393333333333,0.9505406666666667,6.149821333333334,15.0,18,8,15.0,0.0857582082,
463,1.6004449215206207,1.1428869174112326,6.707533911890146,0.7437783333333333,0.918375,2.3545533333333335,6.0,25,19,6.0,0.0537511275,
464,1.4461938925838542,0.8589983398050157,6.388512945399027,0.7456672727272727,0.9533490909090909,5.159828181818182,11.0,19,12,11.0,0.0580120086,
465,1.2504493261656224,0.5732743982007077,6.268474434815214,0.7212314285714285,0.9822471428571429,7.927524285714286,7.0,15,7,7.0,0.0559034983,
466,1.0912585096996579,0.5826520902981048,6.223936068664378,0.69152,0.9672725,7.91813,4.0,15,8,4.0,0.0718500026,
467,1.1526185788894754,0.6670517999615195,6.236291678964868,0.61143625,0.9372825,4.48725125,8.0,16,9,8.0,0.0500606431,
468,1.0715326848963693,0.5796024685067132,6.244967215899661,0.67298,0.9454022222222223,7.415376666666667,9.0,15,8,9.0,0.1044351116,
469,1.1628243665104931,0.6492485074627676,6.2027083672731536,0.765743,0.971472,2.946695,10.0,15,9,10.0,0.0746048515,
470,1.2725622335867262,0.5684644077695751,6.496786676687217,0.870305,0.987555,2.025895,2.0,15,9,2.0,0.1420513887,
472,1.1573261150528795,0.46642706948189017,6.350744730520602,0.89869,0.99397,2.19447,1.0,14,7,1.0,0.142032289,
473,1.3363108541391349,0.548849630904487,6.362267500942086,0.686185,0.92543,1.13518,2.0,16,8,2.0,0.0824143073,
474,1.2777608988778875,0.576883113574362,6.235519618599023,0.88495,0.990565,3.23772,2.0,14,8,2.0,0.1147663766,
475,1.2497033094311791,0.7376371058942116,6.24498310185848,0.905104,0.99493,2.332512,5.0,14,9,5.0,0.0513222045,
476,1.1736275491812656,0.7281917618401383,6.324073093970218,0.92597,0.99848,3.09814,1.0,14,9,1.0,0.0831906309,
478,1.281751911238964,0.5134621594360533,6.329154178613994,0.6912091666666667,0.9365766666666666,2.14242,12.0,15,7,12.0,0.1585997063,
479,1.245793539587757,0.657668600171534,5.973209161909865,0.925265,0.99847,3.91155,2.0,12,7,2.0,0.0473745511,
480,1.288260516733582,0.6987694059144499,6.039382009149331,0.9236385714285714,0.9979985714285714,2.3698328571428573,7.0,13,8,7.0,0.0723629397,
481,1.299549604185004,0.6902484186064002,6.018264655355846,0.92999,0.9993,3.93522,1.0,13,8,1.0,0.106454632,
482,1.4500583696837666,1.0701528183396463,6.045144592397658,0.9403533333333334,0.99952,2.818,3.0,14,10,3.0,0.0598818086,
484,1.72672171925554,1.1484561124435368,5.826848535150276,0.9159333333333334,0.997585,1.7475916666666667,6.0,14,9,6.0,0.1051781472,
485,1.6483363449198494,1.2419329117664273,6.036200097215606,0.9307877777777778,0.9984355555555555,2.7710944444444445,9.0,15,11,9.0,0.0560611538,
486,1.5920283768501349,1.2019575763978245,6.1023243893865935,0.925614,0.998086,1.92442,5.0,15,11,5.0,0.0727647856,
487,1.5530917674323585,1.1674116501179261,6.058082522117563,0.932445,0.998385,2.49347,2.0,14,10,2.0,0.0755199031,
488,1.4826307803191023,0.97719189854199,5.929734945116486,0.91106,0.99689,1.66467,1.0,12,7,1.0,0.0588669454,
489,1.403014729640722,0.9535928537992691,6.281209062872414,0.752395,0.960295,2.695263333333333,6.0,15,10,6.0,0.0855466519,
491,1.377882330646425,0.755092360843655,6.0569216015153335,0.64107,0.92209,2.57477,1.0,14,7,1.0,0.1080490896,
492,1.1862196950302613,0.854467466787623,5.883462350104952,0.611838,0.919921,3.036933,10.0,12,7,10.0,0.1381312927,
493,1.51958905543651,0.7749880856216076,5.822149980097866,0.8613061904761905,0.9893461904761904,2.585733333333333,21.0,10,4,21.0,0.2880077374,
494,1.4660819901327318,1.081438105062049,5.7554102022236995,0.571,0.8937,3.20367,1.0,14,9,1.0,0.1087044104,
495,1.217706754676664,0.3684502200546096,5.604668019628381,0.6556228571428572,0.9843028571428571,2.93272,7.0,9,2,7.0,0.160903718,
496,1.1021091112771981,0.359120029683686,5.941602211766049,0.7476128571428572,0.9774471428571428,3.772054285714286,7.0,9,3,7.0,0.1258741519,
497,1.2197500745644403,0.3497934960914022,5.978211973088931,0.905855,0.98667,2.7458,2.0,9,3,2.0,0.073020874,
498,1.2502929920029153,0.2186147287086994,6.05539352857729,0.627305,0.8813425,2.818945,8.0,12,3,8.0,0.1924111902,
499,1.1639388190754556,0.39805862482300103,6.166295697645068,0.5946790909090909,0.8329945454545454,4.492990909090909,11.0,13,5,11.0,0.0831056438,
500,1.3013232039224891,0.4181130339145598,6.512328515701194,0.521775,0.767015,3.65146,2.0,17,7,2.0,0.0671210187,
501,1.291488748036272,0.5862398703450482,6.395131188808175,0.4865629411764706,0.7372070588235294,3.6358429411764708,17.0,17,8,17.0,0.1249760528,
502,1.4027833197321875,0.8662223554721141,6.758795506459357,0.6081255555555556,0.7870188888888889,1.5979722222222221,9.0,19,12,9.0,0.0919734463,
503,1.3035444188300722,0.6911835006897946,6.826157958830747,0.59774,0.80347,1.596815,2.0,20,13,2.0,0.201234684,
504,1.3002277191271392,0.6957520443162708,6.825398373492162,0.592045,0.783235,2.538285,4.0,19,12,4.0,0.0924593939,
505,1.3523294352550395,1.0720959233807814,6.867639337024567,0.5919633333333333,0.7756466666666667,2.9627666666666665,3.0,21,17,3.0,0.041874508,
506,1.3554251541004378,0.7275741072427234,6.8445823370946535,0.56341125,0.75934875,2.240805,8.0,20,13,8.0,0.1681243083,
507,1.336090861264211,0.974670666236048,6.832155492169564,0.5754333333333334,0.7626533333333333,3.15285,3.0,21,15,3.0,0.0602354998,
508,1.4135073011296504,0.9594174205989641,6.65538162771794,0.54479,0.7248116666666666,2.141775,6.0,20,14,6.0,0.0792683005,
509,1.6928818312871237,1.161565906181767,6.53191046764147,0.5483027272727272,0.7870772727272727,1.0462681818181818,11.0,19,14,11.0,0.1347006197,
510,1.6711009854970267,1.2992897854606644,6.6719063356464305,0.55689,0.8007866666666666,0.25792,3.0,23,19,3.0,0.1298372616,
512,1.9923210272533072,1.1766991810302527,5.714340315554148,0.688016,0.91993,1.45807,5.0,14,9,5.0,0.1881989022,
514,2.315027073210197,1.3951677768525321,5.788548327968732,0.8117366666666667,0.9590666666666666,1.4088466666666666,3.0,14,10,3.0,0.1088674459,
515,2.185159909031161,1.43126555482372,5.852300423064044,0.796822,0.950688,3.877744,5.0,14,11,5.0,0.1132960559,
516,2.052382952017621,1.2846424520300534,5.722609871174174,0.71232375,0.9241725,2.08283,8.0,14,10,8.0,0.1838316379,
