census_blockgroup,lang_match,413-GE-KG,413-SA-KG,420-GE-KG,420-MS-KG,420-SE-KG,420-SN-KG,435-GE-KG,449-FB-KG,449-GE-KG,453-GE-KG,453-SE-KG,453-SN-KG,456-GE-KG,456-SB-KG,476-NC-KG,478-GE-KG,478-JE-KG,478-JN-KG,478-MM-KG,479-GE-KG,479-KE-KG,479-KN-KG,481-GE-KG,481-SB-KG,485-CE-KG,485-CT-KG,488-GE-KG,490-CB-KG,490-GE-KG,493-GE-KG,497-GE-KG,497-SE-KG,497-SN-KG,505-GE-KG,507-GE-KG,509-CE-KG,509-CN-KG,513-CB-KG,513-ED-KG,513-GE-KG,513-SB-KG,521-GE-KG,525-GE-KG,537-MS-KG,537-SE-KG,537-SN-KG,539-ED-KG,539-GE-KG,544-GE-KG,544-MS-KG,549-GE-KG,562-AF-KG,562-CE-KG,562-CN-KG,562-GE-KG,569-GE-KG,575-GE-KG,575-SA-KG,575-SB-KG,589-GE-KG,589-SA-KG,593-GE-KG,593-SB-KG,603-DT-KG,603-GE-KG,603-SB-KG,614-CB-KG,614-GE-KG,614-MM-KG,614-SB-KG,618-MM-KG,618-SE-KG,618-SN-KG,625-GE-KG,638-CB-KG,638-GE-KG,644-AF-KG,644-GE-KG,650-GE-KG,650-SB-KG,656-GE-KG,656-SB-KG,664-DA-KG,664-GE-KG,670-AF-KG,670-GE-KG,676-GE-KG,676-MS-KG,680-ED-KG,680-GE-KG,680-SE-KG,680-SN-KG,691-FB-KG,691-GE-KG,691-MM-KG,691-SB-KG,714-SE-KG,714-SN-KG,718-GE-KG,722-AF-KG,722-GE-KG,723-CB-KG,723-GE-KG,723-SB-KG,724-NS-KG,729-CB-KG,729-GE-KG,729-SE-KG,729-SN-KG,735-GE-KG,746-GE-KG,746-ME-KG,746-MN-KG,750-GE-KG,750-SA-KG,760-GE-KG,760-MM-KG,760-SE-KG,760-SN-KG,782-GE-KG,782-MM-KG,786-GE-KG,786-JE-KG,786-JN-KG,786-MM-KG,790-GE-KG,796-GE-KG,801-GE-KG,801-SA-KG,814-GE-KG,816-GE-KG,816-MS-KG,816-SB-KG,820-GE-KG,823-AF-KG,823-GE-KG,830-GE-KG,834-CB-KG,834-GE-KG,834-SB-KG,838-GE-KG,838-ME-KG,838-MN-KG,838-SA-KG,842-GE-KG,842-MS-KG,848-CB-KG,848-GE-KG,859-ED-KG,859-GE-KG,862-CB-KG,862-GE-KG,867-CB-KG,867-GE-KG,872-CB-KG,872-GE-KG,876-CE-KG,876-CN-KG,876-GE-KG
60750201002,no_match,1.873831409237433,1.873831409237433,1.1629684732202485,1.1629684732202485,1.1629684732202485,1.1629684732202485,1.7523514462826582,0.9887918980137541,0.9887918980137541,1.9707091986659722,1.9707091986659722,1.9707091986659722,1.193441354013998,1.193441354013998,1.4424017065090378,1.4704880490032632,1.4704880490032632,1.4704880490032632,1.4704880490032632,1.5599420534161463,1.5599420534161463,1.5599420534161463,1.8126796241462597,1.8126796241462597,1.6535155300902222,1.6535155300902222,1.930204918519494,1.3901143601817616,1.3901143601817616,1.7155359429832198,1.2077384426515234,1.2077384426515234,1.2077384426515234,1.0213562656757529,1.7077751986094913,1.1348208905698831,1.1348208905698831,1.700661350663879,1.700661350663879,1.700661350663879,1.700661350663879,1.8681210424097117,1.3094409035667531,1.3783897302565067,1.3783897302565067,1.3783897302565067,1.9569568774339634,1.9569568774339634,2.116258445718774,2.116258445718774,1.5655224618596784,1.5816664988115496,1.5816664988115496,1.5816664988115496,1.5816664988115496,1.6286337848058898,1.5904070714310736,1.5904070714310736,1.5904070714310736,1.2722466019449088,1.2722466019449088,2.0126003971841464,2.0126003971841464,0.9718814093505621,0.9718814093505621,0.9718814093505621,1.647430675757636,1.647430675757636,1.647430675757636,1.647430675757636,1.0091536941050883,1.0091536941050883,1.0091536941050883,1.7734650506064646,1.46016981313848,1.46016981313848,1.7516514839548045,1.7516514839548045,0.7711737558692782,0.7711737558692782,1.458474551376405,1.458474551376405,2.0487461446815054,2.0487461446815054,2.086229849063512,2.086229849063512,1.9451843974276668,1.9451843974276668,1.2115978229260334,1.2115978229260334,1.2115978229260334,1.2115978229260334,2.0555012620092175,2.0555012620092175,2.0555012620092175,2.0555012620092175,0.372318516938764,0.372318516938764,0.921937595402786,1.599329595663784,1.599329595663784,0.9276190731412947,0.9276190731412947,0.9276190731412947,1.3628252435677892,1.719605063851541,1.719605063851541,1.719605063851541,1.719605063851541,1.2873605717471603,2.077404439218246,2.077404439218246,2.077404439218246,2.1105292065161803,2.1105292065161803,1.4648851038237407,1.4648851038237407,1.4648851038237407,1.4648851038237407,2.0336853978185574,2.0336853978185574,1.0836555743969465,1.0836555743969465,1.0836555743969465,1.0836555743969465,1.2287029249799217,1.2389285153061529,1.539511923184395,1.539511923184395,1.3617231439752733,0.7757127340844451,0.7757127340844451,0.7757127340844451,2.0606245758619806,1.4472098867440393,1.4472098867440393,1.781107885616054,1.3481599621535703,1.3481599621535703,1.3481599621535703,1.2474289798545666,1.2474289798545666,1.2474289798545666,1.2474289798545666,1.7287704152718728,1.7287704152718728,1.722889760743333,1.722889760743333,0.9872982165931146,0.9872982165931146,2.191192988316284,2.191192988316284,1.964955630591523,1.964955630591523,1.5297635360884643,1.5297635360884643,1.7129517400804415,1.7129517400804415,1.7129517400804415
60750201002,spanish,1.873831409237433,1.873831409237433,1.1629684732202485,1.1629684732202485,1.1629684732202485,1.1629684732202485,1.7523514462826582,0.9887918980137541,0.9887918980137541,1.9707091986659722,1.9707091986659722,1.9707091986659722,1.193441354013998,1.193441354013998,1.4424017065090378,1.4704880490032632,1.4704880490032632,1.4704880490032632,1.4704880490032632,1.5599420534161463,1.5599420534161463,1.5599420534161463,1.8126796241462597,1.8126796241462597,1.6535155300902222,1.6535155300902222,1.930204918519494,1.3901143601817616,1.3901143601817616,1.7155359429832198,1.2077384426515234,1.2077384426515234,1.2077384426515234,1.0213562656757529,1.7077751986094913,1.1348208905698831,1.1348208905698831,1.700661350663879,1.700661350663879,1.700661350663879,1.700661350663879,1.8681210424097117,1.3094409035667531,1.3783897302565067,1.3783897302565067,1.3783897302565067,1.9569568774339634,1.9569568774339634,2.116258445718774,2.116258445718774,1.5655224618596784,1.5816664988115496,1.5816664988115496,1.5816664988115496,1.5816664988115496,1.6286337848058898,1.5904070714310736,1.5904070714310736,1.5904070714310736,1.2722466019449088,1.2722466019449088,2.0126003971841464,2.0126003971841464,0.9718814093505621,0.9718814093505621,0.9718814093505621,1.647430675757636,1.647430675757636,1.647430675757636,1.647430675757636,1.0091536941050883,1.0091536941050883,1.0091536941050883,1.7734650506064646,1.46016981313848,1.46016981313848,1.7516514839548045,1.7516514839548045,0.7711737558692782,0.7711737558692782,1.458474551376405,1.458474551376405,2.0487461446815054,2.0487461446815054,2.086229849063512,2.086229849063512,1.9451843974276668,1.9451843974276668,1.2115978229260334,1.2115978229260334,1.2115978229260334,1.2115978229260334,2.0555012620092175,2.0555012620092175,2.0555012620092175,2.0555012620092175,0.372318516938764,0.372318516938764,0.921937595402786,1.599329595663784,1.599329595663784,0.9276190731412947,0.9276190731412947,0.9276190731412947,1.3628252435677892,1.719605063851541,1.719605063851541,1.719605063851541,1.719605063851541,1.2873605717471603,2.077404439218246,2.077404439218246,2.077404439218246,2.1105292065161803,2.1105292065161803,1.4648851038237407,1.4648851038237407,1.4648851038237407,1.4648851038237407,2.0336853978185574,2.0336853978185574,1.0836555743969465,1.0836555743969465,1.0836555743969465,1.0836555743969465,1.2287029249799217,1.2389285153061529,1.539511923184395,1.539511923184395,1.3617231439752733,0.7757127340844451,0.7757127340844451,0.7757127340844451,2.0606245758619806,1.4472098867440393,1.4472098867440393,1.781107885616054,1.3481599621535703,1.3481599621535703,1.3481599621535703,1.2474289798545666,1.2474289798545666,1.2474289798545666,1.2474289798545666,1.7287704152718728,1.7287704152718728,1.722889760743333,1.722889760743333,0.9872982165931146,0.9872982165931146,2.191192988316284,2.191192988316284,1.964955630591523,1.964955630591523,1.5297635360884643,1.5297635360884643,1.7129517400804415,1.7129517400804415,1.7129517400804415
60750201003,no_match,1.909746085578341,1.909746085578341,1.179360077970068,1.179360077970068,1.179360077970068,1.179360077970068,1.7892255776211794,0.9654526974538493,0.9654526974538493,1.9407592393617437,1.9407592393617437,1.9407592393617437,1.1377548731248357,1.1377548731248357,1.447967347773907,1.4967652584518192,1.4967652584518192,1.4967652584518192,1.4967652584518192,1.6040252843794018,1.6040252843794018,1.6040252843794018,1.7980391292324198,1.7980391292324198,1.6841482151575478,1.6841482151575478,1.9406451519257912,1.4015095543543183,1.4015095543543183,1.703139214622469,1.149700602909837,1.149700602909837,1.149700602909837,1.051718279632826,1.671782465549275,1.1901055846740414,1.1901055846740414,1.6712790739737864,1.6712790739737864,1.6712790739737864,1.6712790739737864,1.8427245398911252,1.3580955153873289,1.3590553994190107,1.3590553994190107,1.3590553994190107,1.9744430393811372,1.9744430393811372,2.1417463157560066,2.1417463157560066,1.6076906737803118,1.5926327190222727,1.5926327190222727,1.5926327190222727,1.5926327190222727,1.6707132813586776,1.5822376683314425,1.5822376683314425,1.5822376683314425,1.3137076254340405,1.3137076254340405,2.0009918927051404,2.0009918927051404,0.9171559836898228,0.9171559836898228,0.9171559836898228,1.624812431666442,1.624812431666442,1.624812431666442,1.624812431666442,0.9742397823318693,0.9742397823318693,0.9742397823318693,1.7364800123370836,1.4749265429760035,1.4749265429760035,1.7836042413630357,1.7836042413630357,0.8552793248976882,0.8552793248976882,1.4354736551997767,1.4354736551997767,2.0801378359670566,2.0801378359670566,2.09875138987804,2.09875138987804,1.972282860941642,1.972282860941642,1.1675605269109692,1.1675605269109692,1.1675605269109692,1.1675605269109692,2.0494567447688623,2.0494567447688623,2.0494567447688623,2.0494567447688623,0.15502240554501048,0.15502240554501048,0.9838845815706708,1.6058025655769834,1.6058025655769834,0.8601955029982685,0.8601955029982685,0.8601955029982685,1.3531486662760541,1.7059752382231765,1.7059752382231765,1.7059752382231765,1.7059752382231765,1.3385764979315569,2.0808605198382075,2.0808605198382075,2.0808605198382075,2.1334750929010977,2.1334750929010977,1.4333123050369854,1.4333123050369854,1.4333123050369854,1.4333123050369854,2.056228319685539,2.056228319685539,1.1366780989937966,1.1366780989937966,1.1366780989937966,1.1366780989937966,1.2565937418562134,1.2635945154255,1.559792831923829,1.559792831923829,1.4026714053849199,0.8253213288793869,0.8253213288793869,0.8253213288793869,2.0605293739423534,1.478018834485104,1.478018834485104,1.743003848513258,1.3732078716056657,1.3732078716056657,1.3732078716056657,1.1909195635910128,1.1909195635910128,1.1909195635910128,1.1909195635910128,1.72898846620232,1.72898846620232,1.7624389378875518,1.7624389378875518,1.0233694030610647,1.0233694030610647,2.2088054374190884,2.2088054374190884,1.9425463349058225,1.9425463349058225,1.5363126553708206,1.5363126553708206,1.7296284776848154,1.7296284776848154,1.7296284776848154
60750201003,spanish,1.909746085578341,1.909746085578341,1.179360077970068,1.179360077970068,1.179360077970068,1.179360077970068,1.7892255776211794,0.9654526974538493,0.9654526974538493,1.9407592393617437,1.9407592393617437,1.9407592393617437,1.1377548731248357,1.1377548731248357,1.447967347773907,1.4967652584518192,1.4967652584518192,1.4967652584518192,1.4967652584518192,1.6040252843794018,1.6040252843794018,1.6040252843794018,1.7980391292324198,1.7980391292324198,1.6841482151575478,1.6841482151575478,1.9406451519257912,1.4015095543543183,1.4015095543543183,1.703139214622469,1.149700602909837,1.149700602909837,1.149700602909837,1.051718279632826,1.671782465549275,1.1901055846740414,1.1901055846740414,1.6712790739737864,1.6712790739737864,1.6712790739737864,1.6712790739737864,1.8427245398911252,1.3580955153873289,1.3590553994190107,1.3590553994190107,1.3590553994190107,1.9744430393811372,1.9744430393811372,2.1417463157560066,2.1417463157560066,1.6076906737803118,1.5926327190222727,1.5926327190222727,1.5926327190222727,1.5926327190222727,1.6707132813586776,1.5822376683314425,1.5822376683314425,1.5822376683314425,1.3137076254340405,1.3137076254340405,2.0009918927051404,2.0009918927051404,0.9171559836898228,0.9171559836898228,0.9171559836898228,1.624812431666442,1.624812431666442,1.624812431666442,1.624812431666442,0.9742397823318693,0.9742397823318693,0.9742397823318693,1.7364800123370836,1.4749265429760035,1.4749265429760035,1.7836042413630357,1.7836042413630357,0.8552793248976882,0.8552793248976882,1.4354736551997767,1.4354736551997767,2.0801378359670566,2.0801378359670566,2.09875138987804,2.09875138987804,1.972282860941642,1.972282860941642,1.1675605269109692,1.1675605269109692,1.1675605269109692,1.1675605269109692,2.0494567447688623,2.0494567447688623,2.0494567447688623,2.0494567447688623,0.15502240554501048,0.15502240554501048,0.9838845815706708,1.6058025655769834,1.6058025655769834,0.8601955029982685,0.8601955029982685,0.8601955029982685,1.3531486662760541,1.7059752382231765,1.7059752382231765,1.7059752382231765,1.7059752382231765,1.3385764979315569,2.0808605198382075,2.0808605198382075,2.0808605198382075,2.1334750929010977,2.1334750929010977,1.4333123050369854,1.4333123050369854,1.4333123050369854,1.4333123050369854,2.056228319685539,2.056228319685539,1.1366780989937966,1.1366780989937966,1.1366780989937966,1.1366780989937966,1.2565937418562134,1.2635945154255,1.559792831923829,1.559792831923829,1.4026714053849199,0.8253213288793869,0.8253213288793869,0.8253213288793869,2.0605293739423534,1.478018834485104,1.478018834485104,1.743003848513258,1.3732078716056657,1.3732078716056657,1.3732078716056657,1.1909195635910128,1.1909195635910128,1.1909195635910128,1.1909195635910128,1.72898846620232,1.72898846620232,1.7624389378875518,1.7624389378875518,1.0233694030610647,1.0233694030610647,2.2088054374190884,2.2088054374190884,1.9425463349058225,1.9425463349058225,1.5363126553708206,1.5363126553708206,1.7296284776848154,1.7296284776848154,1.7296284776848154
60750201004,no_match,1.9065016730373487,1.9065016730373487,1.1152066382326344,1.1152066382326344,1.1152066382326344,1.1152066382326344,1.7800424422179137,1.042956650861366,1.042956650861366,1.9130008122824962,1.9130008122824962,1.9130008122824962,1.1042810371907186,1.1042810371907186,1.504341554876863,1.4564898637997246,1.4564898637997246,1.4564898637997246,1.4564898637997246,1.6144904122067367,1.6144904122067367,1.6144904122067367,1.752555558874714,1.752555558874714,1.6569480569712247,1.6569480569712247,1.9016541160025526,1.4592113956130586,1.4592113956130586,1.6541942338771285,1.1599531105306593,1.1599531105306593,1.1599531105306593,0.9896124654516886,1.642161554678551,1.1765820863831788,1.1765820863831788,1.6314695276213662,1.6314695276213662,1.6314695276213662,1.6314695276213662,1.805332104472834,1.3888068201778407,1.2981314767986507,1.2981314767986507,1.2981314767986507,1.941221452045198,1.941221452045198,2.1221758610445103,2.1221758610445103,1.6015010617132142,1.6435361411623626,1.6435361411623626,1.6435361411623626,1.6435361411623626,1.673539637566367,1.528755270655868,1.528755270655868,1.528755270655868,1.2831991010892934,1.2831991010892934,1.959787004063776,1.959787004063776,0.8460229674391749,0.8460229674391749,0.8460229674391749,1.5773398325486938,1.5773398325486938,1.5773398325486938,1.5773398325486938,0.8906555354253805,0.8906555354253805,0.8906555354253805,1.7137499540891905,1.529138518233827,1.529138518233827,1.7626925474652857,1.7626925474652857,0.8934910435301596,0.8934910435301596,1.3799704785214557,1.3799704785214557,2.071149438349078,2.071149438349078,2.0644386433075335,2.0644386433075335,1.9502119785128158,1.9502119785128158,1.1130376024010713,1.1130376024010713,1.1130376024010713,1.1130376024010713,2.0084579255402275,2.0084579255402275,2.0084579255402275,2.0084579255402275,0.3786167255940429,0.3786167255940429,0.9576998719012297,1.5557580790388297,1.5557580790388297,0.8029522795471483,0.8029522795471483,0.8029522795471483,1.290191938676228,1.6574139371677743,1.6574139371677743,1.6574139371677743,1.6574139371677743,1.3333005669464664,2.041777423434684,2.041777423434684,2.041777423434684,2.1099459908250977,2.1099459908250977,1.3839603294195746,1.3839603294195746,1.3839603294195746,1.3839603294195746,2.0302398471770546,2.0302398471770546,1.183723641769165,1.183723641769165,1.183723641769165,1.183723641769165,1.3159856332171467,1.2104447974660586,1.6091126730420386,1.6091126730420386,1.4431436837083724,0.7620905856829907,0.7620905856829907,0.7620905856829907,2.020173146059807,1.5245102457600608,1.5245102457600608,1.7248567500715295,1.4280296818406122,1.4280296818406122,1.4280296818406122,1.1740637711313664,1.1740637711313664,1.1740637711313664,1.1740637711313664,1.6808185602720829,1.6808185602720829,1.7624819506013936,1.7624819506013936,1.0944300117074788,1.0944300117074788,2.180848913661432,2.180848913661432,1.9055631943426534,1.9055631943426534,1.5895183337163636,1.5895183337163636,1.689188705470392,1.689188705470392,1.689188705470392
60750201004,spanish,1.9065016730373487,1.9065016730373487,1.1152066382326344,1.1152066382326344,1.1152066382326344,1.1152066382326344,1.7800424422179137,1.042956650861366,1.042956650861366,1.9130008122824962,1.9130008122824962,1.9130008122824962,1.1042810371907186,1.1042810371907186,1.504341554876863,1.4564898637997246,1.4564898637997246,1.4564898637997246,1.4564898637997246,1.6144904122067367,1.6144904122067367,1.6144904122067367,1.752555558874714,1.752555558874714,1.6569480569712247,1.6569480569712247,1.9016541160025526,1.4592113956130586,1.4592113956130586,1.6541942338771285,1.1599531105306593,1.1599531105306593,1.1599531105306593,0.9896124654516886,1.642161554678551,1.1765820863831788,1.1765820863831788,1.6314695276213662,1.6314695276213662,1.6314695276213662,1.6314695276213662,1.805332104472834,1.3888068201778407,1.2981314767986507,1.2981314767986507,1.2981314767986507,1.941221452045198,1.941221452045198,2.1221758610445103,2.1221758610445103,1.6015010617132142,1.6435361411623626,1.6435361411623626,1.6435361411623626,1.6435361411623626,1.673539637566367,1.528755270655868,1.528755270655868,1.528755270655868,1.2831991010892934,1.2831991010892934,1.959787004063776,1.959787004063776,0.8460229674391749,0.8460229674391749,0.8460229674391749,1.5773398325486938,1.5773398325486938,1.5773398325486938,1.5773398325486938,0.8906555354253805,0.8906555354253805,0.8906555354253805,1.7137499540891905,1.529138518233827,1.529138518233827,1.7626925474652857,1.7626925474652857,0.8934910435301596,0.8934910435301596,1.3799704785214557,1.3799704785214557,2.071149438349078,2.071149438349078,2.0644386433075335,2.0644386433075335,1.9502119785128158,1.9502119785128158,1.1130376024010713,1.1130376024010713,1.1130376024010713,1.1130376024010713,2.0084579255402275,2.0084579255402275,2.0084579255402275,2.0084579255402275,0.3786167255940429,0.3786167255940429,0.9576998719012297,1.5557580790388297,1.5557580790388297,0.8029522795471483,0.8029522795471483,0.8029522795471483,1.290191938676228,1.6574139371677743,1.6574139371677743,1.6574139371677743,1.6574139371677743,1.3333005669464664,2.041777423434684,2.041777423434684,2.041777423434684,2.1099459908250977,2.1099459908250977,1.3839603294195746,1.3839603294195746,1.3839603294195746,1.3839603294195746,2.0302398471770546,2.0302398471770546,1.183723641769165,1.183723641769165,1.183723641769165,1.183723641769165,1.3159856332171467,1.2104447974660586,1.6091126730420386,1.6091126730420386,1.4431436837083724,0.7620905856829907,0.7620905856829907,0.7620905856829907,2.020173146059807,1.5245102457600608,1.5245102457600608,1.7248567500715295,1.4280296818406122,1.4280296818406122,1.4280296818406122,1.1740637711313664,1.1740637711313664,1.1740637711313664,1.1740637711313664,1.6808185602720829,1.6808185602720829,1.7624819506013936,1.7624819506013936,1.0944300117074788,1.0944300117074788,2.180848913661432,2.180848913661432,1.9055631943426534,1.9055631943426534,1.5895183337163636,1.5895183337163636,1.689188705470392,1.689188705470392,1.689188705470392
60750202001,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60750202002,cantonese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60750202002,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60750202002,spanish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60750202003,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60750202003,spanish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
