Geocode,Distance,Busing,Utility,Top1,Top3,Cohesion,NumPeople,NumChoices,NumBusingChoices,Weight,Area,BusingArea
1,2.5614682870866305,2.0277054686395384,7.160969691904174,0.9366667056170322,0.9783474917912105,0.13262599469496023,0.85579,77,75,0.85579,0.2722748603,
2,1.89896514427117,1.4837827698902992,7.041603845037762,0.8634703091375951,0.9527562911484638,2.1987100359522755,10.00493,36,34,10.00493,0.3890154238,
3,1.9925828831116708,1.5484078050131251,7.030852632575255,0.8734780121642287,0.9527322819019157,0.1735679013786904,0.85661,36,34,0.85661,0.2760310972,
4,2.0206888937080563,1.5369417888690762,7.054809611280626,0.8506933269900794,0.9501098409055928,1.8001315292372704,1.42934,36,34,1.42934,0.0770043706,
5,1.7924237760019193,1.3620932340525809,7.054515017797727,0.7770805092008289,0.9433420589289332,6.419802427585347,2.56716,36,34,2.56716,0.0393096643,
6,1.6257622172235822,1.244835242350501,7.0473713652547065,0.726090438639724,0.9388799901429276,6.816465418104157,4.8696,36,34,4.8696,0.0458151799,
7,1.1930501618982952,0.9989535462485581,7.036148734611302,0.666408355644051,0.9399534502011329,13.492889720028522,11.14935,35,33,11.14935,0.0824629737,
8,1.0772635871937504,0.9393914861461563,7.0526221405769665,0.709928024011423,0.9527464521957048,10.051152490019524,3.4317,34,32,3.4317,0.0761629178,
9,2.042204051416955,1.576938023361689,7.044035643242913,0.8768923299656941,0.953353126519022,2.2579845920890205,11.43828,36,34,11.43828,0.1292183286,
10,1.4535511135861336,1.15174537804146,7.044455006586865,0.7664765810134653,0.9520674578848897,10.622276015670396,16.28038,34,32,16.28038,0.1426939387,
12,1.633970331246647,0.8758068217169859,7.109243557096009,0.9322281825772307,0.9753587515048157,8.905598925262014,20.27657,20,17,20.27657,0.2309788326,
13,1.452369191584273,0.5638417669963226,7.385426668624468,0.9356631914581192,0.9767573577227245,1.62966303762595,1.43013,16,12,1.43013,0.1624242913,
14,1.38216993245082,0.5365253470874906,7.735233044516616,0.9280302516984678,0.9728809807747903,8.12213383564614,17.71008,19,14,17.71008,0.105658234,
15,1.480782073411388,0.47484545167852693,7.997639931580436,0.9381182960323106,0.9767531752342786,8.197579964443431,8.58913,21,15,8.58913,0.1285449537,
16,1.5344291347468468,0.670594705426964,8.209629661547217,0.9410081525598394,0.9780812065760578,14.292211867211151,14.29367,28,22,14.29367,0.2043880217,
17,1.362602397694004,0.7643773928119824,8.20646744719843,0.7677771837619536,0.9593572755005252,16.786186508957798,35.70799,32,26,35.70799,0.0815861921,
19,1.3276392502358392,0.8006182891512027,7.89200162142161,0.9441814677111389,0.9773487325789093,31.56188301762127,28.57456,26,22,28.57456,0.0449409268,
20,1.2092909444144648,0.7662060577456878,7.981190696509217,0.9443156387093271,0.977368868828764,25.90121775058335,22.83801,26,22,22.83801,0.0306728157,
21,2.1300720507548485,0.9279510606237468,7.505127498501662,0.7110138032081414,0.779160985516643,17.810470081395387,25.17096,36,29,25.17096,0.0602429761,
22,2.350128858631855,0.681660793657162,7.363425669214728,0.6620626239746652,0.7449911826149671,25.216023650980663,19.71673,39,31,19.71673,0.0302497412,
23,2.37340159896604,0.682438545886765,7.3619900227256645,0.6596517703093485,0.7444518966732279,23.816613205025394,41.151,39,31,41.151,0.0848894808,
24,2.181290436348889,1.1683342588350174,7.520014146252244,0.7222149115031508,0.7935858791491338,19.33785286481169,42.02353,43,36,42.02353,0.0827321183,
25,2.291200191945103,1.3221245968464277,7.5188538797165805,0.7425374465470019,0.8162071711323857,11.05794126615201,29.71302,47,41,29.71302,0.1683724611,
26,1.910431520694717,0.6179627418089707,7.180734829666556,0.5472624790430248,0.739907545025354,18.410118683336247,31.11136,37,29,31.11136,0.0904069507,
27,2.3298997653443747,0.6335796604863845,7.340905147549118,0.696619153167518,0.7717231893326791,7.410770699911515,5.70715,35,27,5.70715,0.0491357218,
28,2.281878443409741,0.6203969880619401,7.351015560817976,0.677555411311126,0.7545129232439328,18.41324793379181,14.29672,36,28,14.29672,0.063622946,
29,2.088913963999148,0.8809875909940834,7.481810109696481,0.7186355718816468,0.7840457843769421,17.23762097468321,13.70948,32,25,13.70948,0.0687979958,
30,2.0447693605867987,0.8327529666453816,7.4674757600679245,0.7308284452098784,0.7938782907996083,13.981197883997002,32.02831,30,23,32.02831,0.0822935862,
32,2.045181277478136,0.7952369699839752,7.446741732791798,0.7524563609911677,0.8135003267379185,9.135625369204885,11.15573,28,21,11.15573,0.0673395168,
33,2.036527236407442,0.7861490047930143,7.44626535278057,0.7551887963885757,0.8155557875448137,8.697776642327247,15.42217,26,19,15.42217,0.074885755,
34,2.0577328171699127,0.7795905085962079,7.439280496513298,0.7726378478056429,0.8313178288867091,4.95316091583835,5.43371,25,18,5.43371,0.1345103134,
35,2.0602667388611207,0.822852017331373,7.458943640961304,0.748826433436908,0.8102394003838054,10.77214564045847,9.72889,29,22,9.72889,0.1263223079,
37,1.3566857423230316,0.5377380192149079,8.23544278200694,0.9187187638887944,0.9872881974059015,16.000019450390322,10.28257,14,11,10.28257,0.4859835783,
38,1.3183363436773152,0.9578465362021744,7.305593654721864,0.7166399323262068,0.9876016503467484,9.768453478257399,6.26535,15,13,6.26535,0.2872148391,
40,1.3564362146516478,0.924032950423821,7.799693809559031,0.55655225253907,0.9344407398725829,6.670038099169795,2.85833,23,20,2.85833,0.0668587256,
41,1.2237241966272092,1.0382496162541,7.301870637305153,0.6075646055884908,0.9872523094449377,22.55830811479922,3.14253,16,14,3.14253,0.0592136417,
42,1.1233803785512226,0.9118522315891346,7.30144190487081,0.6677200632130209,0.9884463208406871,19.727120000922817,21.67275,14,12,21.67275,0.077693665,
43,0.860673259592927,0.5951586998954087,8.18177031269925,0.9666825779374097,0.9914985969152162,27.814061223899397,17.97468,14,12,17.97468,0.0548106808,
44,0.8257686529926017,0.5848708375332607,8.209701516042777,0.9656109898440666,0.9915762781940146,31.320459840963984,14.53633,14,12,14.53633,0.065453603,
45,0.8166076196734096,0.5780862376918402,8.189287239438478,0.9650890293645412,0.9916113088625388,30.070852493007706,4.85177,13,11,4.85177,0.0528637719,
46,0.9321420737830414,0.594842512998133,8.074639628811164,0.9655223880597015,0.9918964003511852,23.293599648814748,2.278,13,11,2.278,0.0279363972,
47,1.1246038771590603,0.6289424578440249,7.893058889714854,0.9655371465931016,0.9914432874615299,10.16694997687806,3.13555,12,10,3.13555,0.0686396077,
50,1.3587907415421434,0.7781631369414852,7.74148221561825,0.9246050118078224,0.9901802492286983,0.8173503013231764,2.57033,14,12,2.57033,0.4393009025,
51,1.3174643114811289,0.6915793236607177,7.768357601271627,0.9658936995002568,0.9923403857830088,7.32935173508944,0.85644,13,11,0.85644,0.0440218804,
52,1.1739203649162004,0.6641823126754071,7.898674173881792,0.9646648202467347,0.9912002898178122,10.768515813379143,2.56713,13,11,2.56713,0.0260556025,
53,1.1757767354569488,0.6775858507238711,7.930560584213402,0.965146317975981,0.991645112255374,15.860707833602598,6.28255,14,12,6.28255,0.0558638573,
54,0.9073868016347143,0.6061329587673785,8.14333522393305,0.9654516582503262,0.9917013902028471,22.676443917459597,7.13493,14,12,7.13493,0.0797481435,
55,0.8453057412408679,0.6728353262250044,8.342415740364654,0.9647394923112527,0.9916529011355566,29.57335950779249,6.26565,16,14,6.26565,0.062560023,
56,1.2852945176157848,1.0704867541720258,7.297276627833281,0.5863308370919893,0.9854903535410632,23.137305618687115,5.13038,17,15,5.13038,0.0481004189,
57,1.2514728171977112,1.0612200063212665,7.300085003539998,0.5882952115649891,0.9856159313457641,20.8061346733171,4.84981,17,15,4.84981,0.0557190997,
58,1.4211464596074512,1.0899340514303593,7.299009934397277,0.6281920646667046,0.9871046090207017,12.984770687463236,10.5402,16,14,10.5402,0.0738202461,
59,1.6281075340596138,1.1022311869421095,7.291259688378644,0.7278612581179541,0.9872165129813965,3.2240276780085906,3.41065,16,14,3.41065,0.1318315334,
60,1.3686986059623396,0.9384207569410022,7.8447232700994824,0.543227066066685,0.921584947047865,4.900244633807692,2.57119,25,22,2.57119,0.0820260191,
61,1.8327918652497674,1.2298925527261877,7.829260361714269,0.593361214591973,0.9280417515990722,1.6376607858297603,0.56908,31,28,0.56908,0.1370880921,
62,1.9574248747028684,1.4239544776383697,7.833257818782048,0.5603956901741785,0.9467645165978119,2.092860553467998,4.8169,32,29,4.8169,0.0691269666,
63,2.0997493448389313,1.7058360247125688,7.312996046178299,0.8781892740436983,0.9902703914909976,2.0675434100083296,3.1214,21,20,3.1214,0.0597756515,
65,1.6619135968965542,1.003272001177487,7.89663346038971,0.6880606343365698,0.9292951522460585,2.5499960386975236,1.13599,34,32,1.13599,0.042394767,
66,1.761331478881819,1.2810855228664066,7.293631124968112,0.8802664664472988,0.9918719671048984,2.31791039511411,1.98449,19,18,1.98449,0.0954591345,
67,1.7823809520451206,1.2957923633595387,7.300741134765095,0.815020303139951,0.9870090057492059,3.7785198809954568,1.98984,20,19,1.98984,0.0504761757,
68,1.76489269251246,1.2790959540546065,7.3131573100322775,0.8111571805503204,0.9838979457218243,3.9134470410855635,0.84896,20,19,0.84896,0.0275613924,
69,1.4792541230893912,0.8573244915270158,7.300673448411703,0.9011340917535076,0.9919675872684489,1.5912492701827639,0.56521,17,15,0.56521,0.0665836435,
70,1.4915128814323908,1.0593781938777234,7.2866705045261755,0.9672134448029233,0.9951278192461206,3.4845705887386185,1.98679,15,14,1.98679,0.0769325373,
71,1.5325136329576685,1.0948018357605789,7.295131667726718,0.9478829677556969,0.9944541220804153,4.405346795122472,0.28129,16,15,0.28129,0.0281597779,
72,1.7505756507658066,1.2696934851647632,7.310572507009809,0.8301651237839494,0.9763738722822887,3.5636704119850187,0.84906,20,19,0.84906,0.0321325077,
76,2.0208488944235574,1.6823378868071435,7.321165929389255,0.9477338408402058,0.9870656234580955,3.4991893987453304,0.28374,19,18,0.28374,0.0350663945,
77,1.7620821657999959,1.0585600868517182,7.473256573154432,0.7838635964141325,0.9683951485322553,4.191879064862015,0.28445,21,19,0.28445,0.0524849122,
