Type,Weight,Menu Size,Busing Menu Size,Utility,firstChoiceProb,Assignment Prob
0,2,6,0,51.09527603237296,1.0,1.0
1,2,6,0,52.36304226712907,0.9999999999999998,1.0
2,5,6,0,51.52596500404439,1.0,1.0
3,2,6,0,51.557362087833425,1.0,1.0
4,3,7,0,50.772169919470684,0.8223880149487859,1.0
5,2,6,0,50.72240773867387,1.0,1.0
6,4,4,0,51.4712463751751,1.0,1.0
7,1,6,0,51.527612249302685,1.0,1.0
8,3,7,0,51.084476891839266,1.0,1.0
9,2,7,0,51.539801032336214,1.0,1.0
10,2,5,0,51.7830381501408,1.0,1.0
11,4,5,0,52.21855803565043,1.0,1.0
12,7,5,0,50.8782124465181,0.9678069342605491,1.0
13,3,5,0,51.91073523129734,1.0,1.0
14,1,6,0,52.617584201958195,0.9476143425018325,1.0
15,1,4,0,51.766334098081174,1.0,1.0
16,3,6,0,51.836199073499344,1.0,1.0
17,1,8,0,52.1621238434696,1.0,1.0
18,3,9,0,52.382762571314174,1.0,1.0
19,1,8,0,51.402693288681476,1.0000000000000002,1.0
20,3,7,0,52.62181181018985,0.9999999999999999,1.0
21,3,7,0,51.66551819365651,1.0,1.0
22,11,7,0,52.62163794287771,1.0,1.0
23,2,7,0,51.63301901771571,1.0,1.0
24,2,8,0,51.22505706391709,1.0,1.0
25,2,8,0,52.019493436238754,1.0,1.0
26,5,9,0,51.3269423236283,1.0,1.0
27,1,6,0,52.19389383151842,0.9999999999999999,1.0
28,1,8,0,51.36992633593097,0.8958911103561564,1.0
29,1,8,0,51.76345827778648,1.0,1.0
30,3,7,0,51.04890583990422,1.0,1.0
31,2,8,0,51.15928408853682,0.9999999999999999,1.0
32,1,8,0,51.52655366215441,0.9999999999999999,1.0
33,3,7,0,50.94009236694787,1.0,1.0
34,2,7,0,51.782270126710095,0.9999999999999999,1.0
35,3,4,0,52.662351095003615,1.0,1.0
36,2,4,0,52.03879701503756,1.0,1.0
37,1,4,0,52.42016658984853,1.0,1.0
38,1,5,0,51.8676574672222,1.0,1.0
39,1,5,0,52.203036830981304,1.0,1.0
40,2,5,0,51.62650587279373,1.0,1.0
41,1,5,0,52.19248713641128,1.0,1.0
42,6,5,0,51.251614272258124,1.0,1.0
43,1,5,0,52.218887198720196,1.0,1.0
44,1,5,0,52.030000526192964,1.0,1.0
45,1,7,0,51.29055475352573,1.0,1.0
46,1,7,0,51.34861893834474,1.0,1.0
47,7,7,0,52.549123997461265,0.9999999999999999,1.0
48,6,6,0,51.52986785878673,0.9330434387002019,1.0
49,2,3,0,52.59904018019698,1.0,1.0
50,1,6,0,51.860793617998404,1.0,1.0
51,2,6,0,51.23018752473196,0.9999999999999998,1.0
52,2,6,0,50.75692289114737,1.0,1.0
53,6,4,0,52.10093037763728,1.0,1.0
54,2,5,0,51.31056322774372,0.9274583832692469,1.0
55,1,8,0,51.11680705286604,1.0,1.0
56,5,5,0,51.0908524252969,1.0,1.0
57,2,5,0,50.89769249928768,1.0,1.0
58,2,7,0,50.81909471020152,1.0,1.0
59,1,6,0,50.89983267977254,1.0,1.0
60,2,6,0,51.02527959372148,1.0,1.0
61,4,6,0,50.59724527424034,1.0,1.0
62,2,5,0,50.7737221810268,1.0,1.0
63,7,6,0,50.51313795642517,0.9999999999999998,1.0
64,1,5,0,50.90239208881259,1.0,1.0
65,3,6,0,50.6727657599413,0.9999999999999999,1.0
66,3,5,0,50.80413883845846,1.0,1.0
67,1,7,0,50.99437083511381,0.9999999999999999,1.0
68,1,7,0,50.432551198429174,1.0,1.0
69,1,7,0,50.579567591409386,0.9207563394424297,1.0
70,1,7,0,50.69628030152928,1.0000000000000002,1.0
71,1,6,0,50.85458906766756,1.0,1.0
72,1,7,0,51.31431179665329,1.0,1.0
73,5,4,0,50.47085123601056,1.0,1.0
74,2,4,0,50.65256877639928,1.0,1.0
75,6,5,0,50.32688081859008,1.0,1.0
76,4,5,0,50.55848276436821,1.0000000000000002,1.0
77,3,5,0,50.41440975598163,0.9999999999999999,1.0
78,1,5,0,50.62511865200287,0.9999999999999999,1.0
79,2,5,0,50.620892863381954,0.9999999999999999,1.0
80,2,7,0,51.488904500038316,1.0000000000000002,1.0
81,5,5,0,51.225599912367386,0.793179601432264,1.0
82,2,4,0,51.03647038713112,1.0,1.0
83,8,8,0,50.412528947961675,1.0,1.0
84,4,6,0,50.422557276935734,1.0,1.0
85,2,8,0,50.38181108977288,0.9999999999999999,1.0
86,1,8,0,51.14465160404098,1.0,1.0
87,3,7,0,50.68363023728707,1.0,1.0
88,1,8,0,51.06417070483567,1.0,1.0
89,4,7,0,50.37428410858615,1.0000000000000002,1.0
90,3,6,0,50.52816552070308,1.0,1.0
91,8,7,0,50.05968614173012,0.9315797678178257,1.0
92,3,8,0,49.37615486752937,0.9722906271186942,1.0
93,1,8,0,49.54592124045762,0.8356062918232189,1.0
94,5,8,0,50.18684861409746,0.9999999999999999,1.0
95,3,6,0,50.01534649034113,0.9999999999999999,1.0
96,6,7,0,49.856833705507896,0.9219540092920476,1.0
97,3,6,0,50.811855285463615,1.0000000000000002,1.0
98,2,6,0,50.56563686240087,1.0,1.0
