Geocode,School Code,Priority
681,4070,1.0
681,4272,0.5608085782695202
681,4560,1.0
681,4285,0.5608085782695202
681,4031,0.5608085782695202
681,4561,0.5608085782695202
681,4331,0.5608085782695202
681,4082,0.5608085782695202
681,4030,0.5608085782695202
681,4081,0.5608085782695202
681,4190,1.0
681,4210,0.5608085782695202
681,4311,0.5608085782695202
681,4201,0.5608085782695202
681,4200,0.5608085782695202
681,4080,0.5608085782695202
330,4640,1.0
330,4230,1.0
330,4250,1.0
330,4055,1.0
330,4580,1.0
330,4350,1.0
330,4084,1.0
330,4052,1.0
330,4345,1.0
330,4151,1.0
330,4290,1.0
330,4130,0.4985280974188527
330,4270,1.0
330,4242,1.0
330,4053,0.4985280974188527
330,4240,1.0
330,4460,1.0
693,4230,1.0
693,4250,1.0
693,4690,1.0
693,4070,1.0
693,4620,1.0
693,4178,1.0
693,4272,0.6803169415807057
693,4560,1.0
693,4285,0.6803169415807057
693,4031,0.6803169415807057
693,4621,0.6803169415807057
693,4331,0.6803169415807057
693,4082,0.6803169415807057
693,4030,0.6803169415807057
693,4081,0.6803169415807057
693,4190,1.0
693,4311,0.6803169415807057
693,4201,1.0
84,4640,1.0
84,4650,1.0
84,4280,1.0
84,4260,1.0
84,4590,1.0
84,4592,1.0
84,4680,1.0
84,4630,1.0
84,4022,1.0
84,4100,1.0
342,4640,0.9455060214330135
342,4230,1.0
342,4250,1.0
342,4291,0.4913695753080875
342,4055,1.0
342,4580,1.0
342,4350,0.9455060214330135
342,4084,1.0
342,4052,1.0
342,4345,1.0
342,4100,0.9455060214330135
342,4151,1.0
342,4290,1.0
342,4140,0.4913695753080875
342,4130,0.4913695753080875
342,4242,1.0
342,4240,1.0
342,4460,0.9455060214330135
198,4640,1.0
198,4650,0.4241607898498635
198,4590,1.0
198,4630,1.0
198,4022,1.0
198,4250,1.0
198,4100,1.0
17,4640,1.0
17,4650,1.0
17,4280,1.0
17,4590,1.0
17,4630,1.0
17,4022,1.0
17,4283,0.8712734242374578
17,4541,0.8712734242374578
17,4360,0.8712734242374578
17,4381,0.8712734242374578
17,4543,0.8712734242374578
17,4323,0.8712734242374578
17,4361,0.8712734242374578
17,4322,0.8712734242374578
17,4450,0.5947909360631256
17,4620,1.0
17,4178,1.0
17,4061,0.8712734242374578
46,4640,1.0
46,4650,1.0
46,4280,1.0
46,4630,1.0
46,4283,1.0
246,4640,1.0
246,4590,1.0
246,4630,1.0
246,4022,1.0
246,4250,1.0
246,4350,1.0
246,4052,1.0
246,4345,1.0
246,4100,1.0
246,4123,1.0
246,4140,1.0
246,4531,1.0
246,4121,1.0
246,4530,1.0
730,4560,1.0
730,4031,1.0
730,4331,1.0
730,4030,1.0
730,4081,1.0
730,4201,1.0
730,4200,1.0
547,4690,1.0
547,4070,1.0
547,4560,1.0
547,4082,0.28686062966832865
547,4030,0.28686062966832865
547,4081,1.0
547,4190,1.0
547,4201,1.0
547,4200,1.0
547,4080,0.28686062966832865
754,4230,1.0
754,4620,1.0
754,4178,1.0
754,4621,0.5057395293700762
754,4173,1.0
754,4171,0.5057395293700762
340,4640,0.7843762130236576
340,4230,0.7843762130236576
340,4630,0.7843762130236576
340,4022,0.7843762130236576
340,4250,0.9999999999999999
340,4055,0.9999999999999999
340,4580,0.7843762130236576
340,4350,0.7843762130236576
340,4084,0.9999999999999999
340,4052,0.9999999999999999
340,4345,0.7843762130236576
340,4100,0.7843762130236576
340,4123,0.7843762130236576
340,4290,0.9999999999999999
340,4140,0.7843762130236576
340,4130,0.7843762130236576
340,4242,0.9999999999999999
340,4240,0.9999999999999999
340,4530,0.7843762130236576
340,4460,0.7843762130236576
836,4230,1.0
