Geocode,School Code,Priority
681,4600,0.5413066213805272
681,4190,1.0
681,4210,0.5413066213805272
681,4081,0.5413066213805272
681,4331,0.5413066213805272
681,4201,0.5413066213805272
681,4561,0.5413066213805272
681,4080,0.5413066213805272
681,4082,0.5413066213805272
681,4200,0.5413066213805272
681,4030,0.5413066213805272
681,4031,0.5413066213805272
681,4661,0.5413066213805272
330,4640,1.0
330,4230,1.0
330,4084,1.0
330,4290,1.0
330,4151,1.0
330,4052,1.0
330,4250,1.0
330,4055,1.0
330,4291,0.17986855516376876
330,4345,1.0
330,4580,1.0
330,4690,1.0
330,4350,1.0
330,4240,1.0
330,4130,0.34461314354630646
330,4242,1.0
330,4053,0.34461314354630646
330,4270,1.0
330,4460,1.0
693,4620,0.3553811291321315
693,4178,1.0
693,4230,0.3553811291321315
693,4250,0.3553811291321315
693,4070,0.3553811291321315
693,4690,1.0
693,4240,0.3553811291321315
693,4272,0.6446188708678685
693,4053,0.6446188708678685
693,4560,1.0
693,4270,0.3553811291321315
693,4285,0.6446188708678685
693,4311,0.6446188708678685
693,4190,1.0
693,4210,0.6446188708678685
693,4081,0.6446188708678685
693,4621,0.6446188708678685
693,4331,0.6446188708678685
693,4201,1.0
693,4561,0.6446188708678685
693,4080,0.6446188708678685
693,4082,0.6446188708678685
693,4200,0.6446188708678685
693,4030,0.6446188708678685
693,4031,0.6446188708678685
84,4640,1.0
84,4650,1.0
84,4280,1.0
84,4570,0.978683137526685
84,4100,1.0
84,4590,1.0
84,4230,0.978683137526685
84,4680,1.0
84,4630,1.0
84,4022,1.0
84,4260,0.021316862473315053
84,4123,0.978683137526685
84,4592,1.0
84,4381,0.021316862473315053
84,4283,0.021316862473315053
342,4640,0.8137008621242581
342,4100,0.7329081102955828
342,4230,0.8137008621242581
342,4630,0.7329081102955828
342,4084,1.0
342,4290,1.0
342,4151,1.0
342,4052,1.0
342,4250,1.0
342,4055,1.0
342,4291,0.7329081102955828
342,4345,0.8137008621242581
342,4580,1.0
342,4350,0.8137008621242581
342,4240,1.0
342,4140,0.7329081102955828
342,4130,0.7329081102955828
342,4242,1.0
342,4270,0.7329081102955828
342,4460,0.8137008621242581
198,4640,1.0
198,4650,0.4992754410394466
198,4100,0.4992754410394466
198,4590,1.0
198,4630,1.0
198,4022,1.0
198,4052,0.5007245589605533
198,4250,1.0
17,4640,0.04032595906417341
17,4620,0.04032595906417341
17,4650,1.0
17,4280,1.0
17,4570,0.04032595906417341
17,4590,1.0
17,4178,0.04032595906417341
17,4230,0.04032595906417341
17,4630,0.04032595906417341
17,4022,0.04032595906417341
17,4381,0.9596740409358266
17,4541,0.47797836847056174
17,4360,0.9596740409358266
17,4543,0.9596740409358266
17,4323,0.9596740409358266
17,4361,0.9596740409358266
17,4322,0.9596740409358266
17,4283,0.9596740409358266
17,4450,0.47797836847056174
17,4061,0.9596740409358266
17,4062,0.47797836847056174
46,4640,1.0
46,4650,1.0
46,4280,1.0
46,4630,1.0
46,4592,1.0
46,4283,1.0
246,4640,1.0
246,4100,1.0
246,4590,1.0
246,4230,1.0
246,4630,1.0
246,4022,1.0
246,4123,1.0
246,4084,1.0
246,4052,1.0
246,4250,1.0
246,4055,1.0
246,4345,1.0
246,4580,1.0
246,4350,1.0
246,4140,1.0
246,4121,1.0
246,4530,1.0
246,4531,1.0
730,4178,1.0
730,4560,1.0
730,4311,1.0
730,4190,1.0
730,4081,1.0
730,4331,1.0
730,4201,1.0
730,4082,1.0
730,4200,1.0
730,4030,1.0
730,4031,1.0
547,4151,0.7612731926218322
547,4070,1.0
547,4690,1.0
547,4560,1.0
547,4190,1.0
547,4210,0.2387268073781677
547,4081,1.0
547,4201,1.0
547,4561,0.2387268073781677
547,4080,0.2387268073781677
547,4082,0.2387268073781677
547,4200,1.0
547,4030,0.2387268073781677
754,4620,1.0
754,4178,1.0
754,4230,1.0
754,4621,0.5057395293700764
754,4173,1.0
754,4171,0.5057395293700764
340,4640,0.7774941692271009
340,4100,0.7774941692271009
340,4230,0.7774941692271009
340,4630,0.7774941692271009
340,4022,0.7774941692271009
340,4123,0.7774941692271009
340,4084,1.0
340,4290,1.0
340,4151,0.7774941692271009
340,4052,1.0
340,4250,1.0
340,4055,1.0
340,4345,0.7774941692271009
340,4580,0.7774941692271009
340,4350,0.7774941692271009
340,4240,1.0
340,4140,0.7774941692271009
340,4130,0.7774941692271009
340,4242,1.0
340,4530,0.7774941692271009
340,4460,0.7774941692271009
836,4640,0.5543362417612977
836,4100,0.5543362417612977
836,4230,1.0
836,4630,0.5543362417612977
836,4022,0.5543362417612977
836,4123,0.5543362417612977
836,4084,1.0
836,4290,1.0
836,4151,1.0
836,4052,1.0
836,4250,1.0
836,4055,1.0
836,4070,0.4456637582387023
836,4291,0.5543362417612977
836,4345,1.0
836,4580,1.0
836,4690,1.0
836,4350,1.0
836,4400,0.5543362417612977
836,4240,1.0
836,4130,0.5543362417612977
836,4242,0.4456637582387023
836,4053,0.5543362417612977
836,4270,0.5543362417612977
836,4460,0.5543362417612977
593,4640,0.9999999999999999
593,4620,0.9999999999999999
593,4570,0.9999999999999999
593,4178,0.9999999999999999
593,4230,0.9999999999999999
593,4680,0.5398825119445533
593,4630,0.5398825119445533
593,4260,0.5398825119445533
593,4123,0.5398825119445533
593,4052,0.9999999999999999
593,4250,0.9999999999999999
593,4580,0.9999999999999999
593,4240,0.9999999999999999
593,4231,0.9999999999999999
593,4272,0.5398825119445533
593,4242,0.9999999999999999
593,4053,0.5398825119445533
593,4370,0.5398825119445533
593,4270,0.9999999999999999
593,4113,0.5398825119445533
593,4621,0.5398825119445533
648,4640,1.0
648,4570,1.0
648,4178,1.0
648,4230,1.0
648,4084,0.869940599109537
648,4151,0.869940599109537
648,4052,0.869940599109537
648,4250,1.0
648,4580,1.0
648,4690,0.869940599109537
648,4240,1.0
648,4231,0.13005940089046306
648,4272,1.0
648,4242,0.869940599109537
648,4053,1.0
648,4370,1.0
648,4560,1.0
648,4270,1.0
648,4285,0.13005940089046306
648,4311,0.13005940089046306
505,4230,1.0
505,4084,1.0
505,4290,0.40020514836854937
505,4151,1.0
505,4250,1.0
505,4055,0.40020514836854937
505,4070,1.0
505,4345,0.5997948516314506
505,4690,1.0
505,4240,0.40020514836854937
505,4272,0.5997948516314506
505,4053,0.5997948516314506
505,4370,0.5997948516314506
505,4560,1.0
505,4270,0.5997948516314506
505,4285,0.5997948516314506
505,4600,0.5997948516314506
505,4190,0.5997948516314506
505,4210,0.5997948516314506
505,4081,0.5997948516314506
505,4201,0.5997948516314506
505,4561,0.5997948516314506
505,4661,0.5997948516314506
431,4230,0.995136142538766
431,4084,1.0
431,4290,1.0
431,4151,1.0
431,4052,1.0
431,4250,1.0
431,4055,1.0
431,4070,1.0
431,4291,0.995136142538766
431,4345,0.995136142538766
431,4580,1.0
431,4690,1.0
431,4240,1.0
431,4130,0.995136142538766
431,4560,1.0
431,4600,1.0
431,4190,0.995136142538766
143,4640,1.0
143,4620,0.8929994077000803
143,4650,0.8929994077000803
143,4570,0.8929994077000803
143,4178,0.8929994077000803
143,4230,0.8929994077000803
143,4680,0.8929994077000803
143,4630,0.8929994077000803
143,4022,0.8929994077000803
143,4260,0.8929994077000803
143,4580,0.8929994077000803
143,4270,0.8929994077000803
689,4620,0.3949200177230304
689,4178,1.0
689,4230,1.0
689,4151,0.3949200177230304
689,4250,0.3949200177230304
689,4070,0.3949200177230304
689,4690,1.0
689,4240,0.3949200177230304
689,4272,0.6050799822769696
689,4053,0.6050799822769696
689,4560,1.0
689,4270,0.3949200177230304
689,4285,0.6050799822769696
689,4311,0.6050799822769696
689,4190,1.0
689,4210,0.6050799822769696
689,4081,0.6050799822769696
689,4621,0.6050799822769696
689,4331,0.6050799822769696
689,4201,1.0
689,4561,0.6050799822769696
689,4080,0.6050799822769696
689,4082,0.6050799822769696
689,4030,0.6050799822769696
689,4031,0.6050799822769696
689,4661,0.6050799822769696
380,4100,1.0000000000000002
380,4630,1.0000000000000002
380,4022,1.0000000000000002
380,4084,1.0000000000000002
380,4290,1.0000000000000002
380,4390,1.0000000000000002
380,4151,1.0000000000000002
380,4052,1.0000000000000002
380,4250,1.0000000000000002
380,4055,1.0000000000000002
380,4070,1.0000000000000002
380,4291,1.0000000000000002
380,4345,1.0000000000000002
380,4580,1.0000000000000002
380,4690,1.0000000000000002
380,4350,1.0000000000000002
380,4400,1.0000000000000002
380,4391,0.757296103186429
124,4640,1.0
124,4650,1.0
124,4100,1.0
124,4590,1.0
124,4230,1.0
124,4680,1.0
124,4630,1.0
124,4022,1.0
124,4260,1.0
738,4178,1.0
738,4272,1.0
738,4560,1.0
738,4285,1.0
738,4311,1.0
738,4190,1.0
738,4081,1.0
738,4621,1.0
738,4331,1.0
738,4201,1.0
738,4080,1.0
738,4082,1.0
738,4030,1.0
738,4031,1.0
824,4640,0.2910219281109089
824,4620,0.021649521927681326
824,4650,1.0
824,4280,1.0
824,4570,0.021649521927681326
824,4590,1.0
824,4178,0.021649521927681326
824,4230,0.021649521927681326
824,4630,0.2910219281109089
824,4022,0.021649521927681326
824,4260,0.26937240618322755
824,4592,0.26937240618322755
824,4381,0.9783504780723187
824,4360,0.7089780718890911
824,4543,0.7089780718890911
824,4323,0.9783504780723187
824,4361,0.7089780718890911
824,4322,0.7089780718890911
824,4283,0.9783504780723187
824,4621,0.26937240618322755
824,4160,0.26937240618322755
583,4640,1.0
583,4620,1.0
583,4570,1.0
583,4178,1.0
583,4230,1.0
583,4052,1.0
583,4250,1.0
583,4580,1.0
583,4240,1.0
583,4231,1.0
583,4272,1.0
583,4242,1.0
583,4053,1.0
583,4370,1.0
583,4270,1.0
583,4113,1.0
101,4640,1.0
101,4650,1.0
101,4280,0.5658671116132926
101,4570,1.0
101,4100,1.0
101,4590,1.0
101,4230,1.0
101,4680,1.0
101,4630,1.0
101,4022,1.0
101,4592,0.5658671116132926
101,4052,0.4341328883867075
151,4640,1.0
151,4650,1.0
151,4570,1.0
151,4100,1.0
151,4590,1.0
151,4230,1.0
151,4680,1.0
151,4630,1.0
151,4022,1.0
151,4260,1.0
359,4640,1.0
359,4100,1.0
359,4230,1.0
359,4630,1.0
359,4022,0.11010796144332274
359,4084,1.0
359,4290,1.0
359,4390,1.0
359,4151,1.0
359,4052,1.0
359,4250,1.0
359,4055,1.0
359,4070,1.0
359,4291,1.0
359,4345,1.0
359,4580,1.0
359,4690,1.0
359,4350,1.0
359,4400,0.11010796144332274
359,4240,0.8898920385566773
359,4130,1.0
359,4053,0.11010796144332274
782,4620,1.0
782,4178,1.0
782,4230,1.0
782,4621,0.5650150429735249
782,4173,0.5650150429735249
782,4171,0.5650150429735249
782,4160,0.5650150429735249
825,4070,1.0
825,4690,1.0
825,4560,1.0
825,4190,1.0
825,4081,0.5179123567559211
825,4331,0.5179123567559211
825,4201,1.0
825,4080,0.5179123567559211
